t,c_hash,cc_versions_space_inserted,cc_todo_olap_executed,cc_todo_oltp_executed,cc_todo_removed,cc_update_chains_pgc_light,cc_update_chains_pgc_light_removed,cc_versions_space_inserted_opt,cc_update_chains_pgc_heavy,cc_update_chains_pgc_heavy_removed,dt_researchy_7,dt_researchy_4,cc_update_versions_removed,dt_append,dt_researchy_3,dt_researchy_2,dt_researchy_6,dt_scan_desc,dt_page_reads,dt_scan_callback,dt_page_writes,cc_update_versions_visited,dt_range_removed,dt_next_tuple_opt,dt_restarts_update_same_size,dt_split,dt_inner_page,dt_prev_tuple_opt,cc_update_versions_kept,cc_update_chains_hwm,dt_goto_page_exec,dt_prev_tuple,cc_read_versions_visited_not_found,dt_restarts_structural_change,key,dt_merge_fail,dt_empty_leaf,cc_update_chains_pgc_skipped,dt_append_opt,xmerge_partial_counter,dt_restarts_read,dt_goto_page_shared,dt_researchy_8,dt_researchy_5,cc_update_chains,dt_researchy_9,dt_find_parent_root,dt_name,dt_next_tuple,cc_read_chains_not_found,dt_researchy_0,contention_split_fail_counter,cc_fat_tuple_convert,cc_fat_tuple_triggered,cc_update_chains_pgc_workers_visited,dt_find_parent_slow,dt_merge_parent_fail,dt_merge_parent_succ,cc_update_versions_kept_max,dt_scan_asc,dt_find_parent,cc_read_versions_visited,cc_fat_tuple_decompose,cc_todo_moved_gy,cc_read_chains,contention_split_succ_counter,dt_merge_succ,cc_update_versions_skipped,cc_update_versions_recycled,xmerge_full_counter,cc_update_versions_created,dt_researchy_1,dt_find_parent_fast,cc_update_chains_pgc
47,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,66978,75937,0,0,0,0,0,0,0,2,0,73,4000,0,0,0,1996,0,0,0,0,41,27,0,0,0,0,4,0,0,0,0,33,_history_tree_0_updates,10,0,10244,0,0,0,0,139,66,0,0,0,172,0,0,0,0,0,25,0,0,0,0,8057,0,0
47,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,_customer_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,0,0,0,0,0,0,0,14,0,0,0,0,1,0,301,0,0,0,0,0,customerwdl,0,0,0,0,0,0,0,28,0,0,0,301,28,301,0,0,301,0,0,0,0,1,0,0,0,0
47,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,_customerwdl_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,380,0,0,0,190,0,0,0,16,0,0,0,0,2,0,0,0,0,0,0,0,history,0,0,0,0,0,0,0,99,0,0,0,0,99,0,0,0,0,0,0,0,0,12,0,0,0,0
47,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,_history_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,6162824087970043652,231,300,0,300,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,9,3644,0,0,0,1215,0,1524,0,18,36,0,0,0,2,0,604,0,0,0,0,3,neworder,1908,1518,0,0,0,0,0,66,6,0,0,461,69,1979,0,0,1979,0,9,0,0,6,0,0,0,0
47,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,_neworder_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,6162824087970043652,203,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,2758,0,0,0,906,0,0,0,20,0,0,0,0,25,0,0,0,0,453,0,0,order,0,0,0,0,0,0,0,160,0,0,0,0,161,473,0,0,473,0,0,0,0,43,453,0,0,0
47,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,_order_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,18,960,0,0,0,460,0,0,0,22,0,0,0,0,33,0,20,0,0,0,0,0,order_wdc,0,0,0,0,0,0,0,86,0,0,0,0,86,20,0,0,20,0,0,0,0,23,0,0,0,0
47,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,_order_wdc_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,6162824087970043652,2252,0,0,0,0,0,2197,0,0,0,0,0,0,0,0,0,0,2,0,96,0,0,390,0,261,27345,0,0,0,9061,0,13,0,24,0,0,0,0,215,0,54,0,0,4449,0,0,orderline,7116,13,0,0,0,0,0,1701,0,0,0,54,1704,7169,0,0,7169,0,0,0,0,369,4449,0,0,0
47,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,_orderline_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8702,0,0,0,0,0,0,0,26,0,0,0,0,10,0,0,0,0,0,0,0,item,0,0,0,0,0,0,0,68,0,0,0,0,68,4351,0,0,4351,0,0,0,0,9,0,0,0,0
47,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,_item_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,6162824087970043652,2216,0,0,0,0,0,2145,0,0,0,0,0,0,0,0,0,0,5,0,34,0,0,0,0,0,46968,0,0,0,4374,0,0,0,28,0,0,0,0,40,0,4,0,0,4361,0,0,stock,0,0,0,0,0,0,0,620,0,0,0,0,620,11277,0,0,11277,0,0,0,0,71,4361,0,0,0
48,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,_stock_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,6162824087970043652,860,0,0,0,0,0,778,0,0,0,0,0,0,0,0,0,0,15,0,42,0,0,0,0,0,10590,0,0,0,1638,0,0,0,12,0,0,0,0,45,0,1,0,0,1638,0,0,customer,0,0,0,0,0,0,0,500,0,0,0,0,500,1890,0,0,1890,0,0,0,0,19,1638,0,0,0
48,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,_district_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,6162824087970043652,1269,0,0,0,0,0,1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4002,0,0,0,2599,0,0,0,10,0,0,0,0,0,0,47,0,0,2466,0,0,district,0,0,0,0,0,0,0,0,0,0,0,0,0,1356,0,0,1356,0,0,0,0,0,2466,0,0,0
48,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,_warehouse_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,6162824087970043652,653,0,0,0,0,0,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4127,0,0,0,1341,0,0,0,8,0,0,0,0,0,0,134,0,0,1235,0,0,warehouse,0,0,0,0,0,0,0,0,0,0,0,0,0,2649,0,0,2649,0,0,0,0,0,1235,0,0,0
48,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,507,0,0,0,503,0,0,0,7,5,1,0,0,0,0,4,0,0,0,0,8,_history_tree_3_removes,65,0,0,0,0,0,0,10,8,0,0,0,18,0,0,0,0,0,3,0,0,0,0,0,0,0
48,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,126,7258,0,0,0,3609,0,0,0,6,187,149,0,0,0,0,20,0,0,0,0,166,_history_tree_3_updates,59,0,0,0,0,0,0,458,332,0,0,0,624,0,0,0,0,0,145,0,0,0,0,0,0,0
48,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,501,0,0,0,501,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,9,_history_tree_2_removes,62,0,0,0,0,0,0,11,9,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,0
48,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,146,8340,0,0,0,4156,0,0,0,4,199,155,0,0,0,0,14,0,0,0,0,175,_history_tree_2_updates,55,0,0,0,0,0,0,496,350,0,0,0,671,0,0,0,0,0,151,0,0,0,0,0,0,0
48,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,489,0,0,0,488,0,0,0,3,8,0,0,0,0,0,1,0,0,0,0,11,_history_tree_1_removes,56,0,0,0,0,0,0,15,11,0,0,0,26,0,0,0,0,0,3,0,0,0,0,0,0,0
48,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,9822,0,0,0,4790,0,0,0,2,213,169,0,0,0,0,121,0,0,0,0,191,_history_tree_1_updates,46,0,0,0,0,0,0,557,382,0,0,0,748,0,0,0,0,0,169,0,0,0,0,0,0,0
48,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,625,0,0,0,622,0,0,0,1,5,2,0,0,0,0,3,0,0,0,0,11,_history_tree_0_removes,75,0,0,0,0,0,0,15,11,0,0,0,26,0,0,0,0,0,6,0,0,0,0,0,0,0
48,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,189511,212599,0,0,0,0,0,0,0,8,0,168,9464,0,0,0,4692,0,0,0,0,263,218,0,0,0,0,40,0,0,0,0,235,_history_tree_0_updates,68,0,27372,0,0,0,0,641,470,0,0,0,876,0,0,0,0,0,210,0,0,0,0,19585,0,0
48,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,_customer_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1536,0,0,0,0,0,0,0,14,0,0,0,0,1,0,768,0,0,0,0,0,customerwdl,0,0,0,0,0,0,0,62,0,0,0,768,62,768,0,0,768,0,0,0,0,1,0,0,0,0
48,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,_customerwdl_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,29,1036,0,0,0,518,0,0,0,16,0,0,0,0,8,0,0,0,0,0,0,0,history,0,0,0,0,0,0,0,154,0,0,0,0,154,0,0,0,0,0,0,0,0,19,0,0,0,0
48,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,_history_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,6162824087970043652,575,1270,0,1270,0,0,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694,0,25,10476,0,0,0,3736,0,4237,0,18,188,2,0,0,2,0,1502,0,0,0,0,1,neworder,5248,4237,0,0,0,0,0,252,2,0,0,1156,253,5393,0,0,5393,0,13,0,0,12,0,0,0,0
48,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,_neworder_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,6162824087970043652,571,0,0,0,0,0,577,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,62,7380,0,0,0,2495,0,0,0,20,0,0,0,0,34,0,0,0,0,1148,0,0,order,0,0,0,0,0,0,0,249,0,0,0,0,249,1195,0,0,1195,0,0,0,0,53,1148,0,0,0
48,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,_order_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,57,2778,0,0,0,1342,0,0,0,22,0,0,0,0,62,0,47,0,0,0,0,0,order_wdc,0,0,0,0,0,0,0,167,0,0,0,0,168,47,0,0,47,0,0,0,0,45,0,0,0,0
48,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,_order_wdc_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,6162824087970043652,5855,0,0,0,0,0,5724,0,0,0,0,0,0,0,0,0,0,6,0,162,0,0,1337,0,753,75345,0,0,0,24941,0,11,0,24,0,0,0,0,323,0,171,0,0,11579,0,0,orderline,24775,11,0,0,0,0,0,3086,0,0,0,168,3087,24942,0,0,24942,0,0,0,0,575,11579,0,0,0
48,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,_orderline_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25222,0,0,0,0,0,0,0,26,0,0,0,0,10,0,0,0,0,0,0,0,item,0,0,0,0,0,0,0,65,0,0,0,0,65,12610,0,0,12610,0,0,0,0,9,0,0,0,0
48,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,_item_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,6162824087970043652,6388,0,0,0,0,0,6270,0,0,0,0,0,0,0,0,0,0,25,0,39,0,0,0,0,0,148833,0,0,0,12702,0,0,0,28,0,0,0,0,69,0,13,0,0,12658,0,0,stock,0,0,0,0,0,0,0,971,0,0,0,0,972,36896,0,0,36896,0,0,0,0,97,12658,0,0,0
49,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,_stock_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,6162824087970043652,591,0,0,0,0,0,561,0,0,0,0,0,0,0,0,0,0,7,0,29,0,0,0,0,0,7782,0,0,0,1152,0,0,0,12,0,0,0,0,32,0,1,0,0,1152,0,0,customer,0,0,0,0,0,0,0,419,0,0,0,0,419,1440,0,0,1440,0,0,0,0,15,1152,0,0,0
49,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,_district_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,6162824087970043652,923,0,0,0,0,0,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3031,0,0,0,1977,0,0,0,10,0,0,0,0,0,0,42,0,0,1881,0,0,district,0,0,0,0,0,0,0,0,0,0,0,0,0,1012,0,0,1012,0,0,0,0,0,1881,0,0,0
49,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,_warehouse_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,6162824087970043652,512,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3174,0,0,0,1012,0,0,0,8,0,0,0,0,0,0,126,0,0,916,0,0,warehouse,0,0,0,0,0,0,0,0,0,0,0,0,0,2035,0,0,2035,0,0,0,0,0,916,0,0,0
49,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,507,0,0,0,505,0,0,0,7,8,2,0,0,0,0,2,0,0,0,0,11,_history_tree_3_removes,70,0,0,0,0,0,0,14,11,0,0,0,25,0,0,0,0,0,3,0,0,0,0,0,0,0
49,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,8062,0,0,0,3971,0,0,0,6,172,154,0,0,0,0,60,0,0,0,0,153,_history_tree_3_updates,63,0,0,0,0,0,0,468,306,0,0,0,621,0,0,0,0,0,154,0,0,0,0,0,0,0
49,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,351,0,0,0,346,0,0,0,5,3,0,0,0,0,0,5,0,0,0,0,5,_history_tree_2_removes,55,0,0,0,0,0,0,7,5,0,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0
49,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,5988,0,0,0,2975,0,0,0,4,134,114,0,0,0,0,19,0,0,0,0,124,_history_tree_2_updates,49,0,0,0,0,0,0,356,248,0,0,0,480,0,0,0,0,0,114,0,0,0,0,0,0,0
49,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,307,0,0,0,304,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,6,_history_tree_1_removes,25,0,0,0,0,0,0,8,6,0,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,0
49,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,90,5278,0,0,0,2554,0,0,0,2,143,111,0,0,0,0,85,0,0,0,0,125,_history_tree_1_updates,27,0,0,0,0,0,0,342,250,0,0,0,467,0,0,0,0,0,107,0,0,1,0,0,0,0
49,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,277,0,0,0,277,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,_history_tree_0_removes,52,0,0,0,0,0,0,8,6,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0
49,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,146944,167453,0,0,0,0,0,0,0,2,0,127,6852,0,0,0,3403,0,0,0,0,129,106,0,0,0,0,23,0,0,0,0,115,_history_tree_0_updates,44,0,20125,0,0,0,0,360,230,0,0,0,475,0,0,0,0,0,104,0,0,0,0,14110,0,0
49,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,_customer_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208,0,0,0,0,0,0,0,14,0,0,0,0,5,0,604,0,0,0,0,0,customerwdl,0,0,0,0,0,0,0,24,0,0,0,604,24,604,0,0,604,0,0,0,0,1,0,0,0,0
49,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,_customerwdl_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,21,746,0,0,0,373,0,0,0,16,0,0,0,0,3,0,0,0,0,0,0,0,history,0,0,0,0,0,0,0,104,0,0,0,0,104,0,0,0,0,0,0,0,0,14,0,0,0,0
49,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,_history_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,6162824087970043652,401,820,0,820,0,0,399,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,417,0,21,7424,0,0,0,2655,0,2277,0,18,147,1,0,0,4,0,1056,0,0,0,0,0,neworder,2926,2277,0,0,0,0,0,199,0,0,0,810,199,3087,0,0,3087,0,13,0,0,8,0,0,0,0
49,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,_neworder_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,6162824087970043652,420,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,44,5354,0,0,0,1848,0,0,0,20,0,0,0,0,22,0,0,0,0,800,0,0,order,0,0,0,0,0,0,0,172,0,0,0,0,172,829,0,0,829,0,0,0,0,36,800,0,0,0
49,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,_order_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,41,2148,0,0,0,1045,0,0,0,22,0,0,0,0,34,0,29,0,0,0,0,0,order_wdc,0,0,0,0,0,0,0,121,0,0,0,0,121,29,0,0,29,0,0,0,0,27,0,0,0,0
49,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,_order_wdc_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,6162824087970043652,4082,0,0,0,0,0,3990,0,0,0,0,0,0,0,0,0,0,4,0,115,0,0,1083,0,609,56991,0,0,0,18870,0,33,0,24,0,0,0,0,222,0,126,0,0,8072,0,0,orderline,19695,33,0,0,0,0,0,2415,0,0,0,125,2416,19817,0,0,19817,0,0,0,0,427,8072,0,0,0
49,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,_orderline_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20376,0,0,0,0,0,0,0,26,0,0,0,0,2,0,0,0,0,0,0,0,item,0,0,0,0,0,0,0,52,0,0,0,0,52,10189,0,0,10189,0,0,0,0,8,0,0,0,0
49,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,_item_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,6162824087970043652,5153,0,0,0,0,0,5041,0,0,0,0,0,0,0,0,0,0,16,0,34,0,0,0,0,0,119304,0,0,0,10205,0,0,0,28,0,0,0,0,52,0,18,0,0,10194,0,0,stock,0,0,0,0,0,0,0,697,0,0,0,0,698,29545,0,0,29545,0,0,0,0,81,10194,0,0,0
50,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,_stock_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,6162824087970043652,1195,0,0,0,0,0,1062,0,0,0,0,0,0,0,0,0,0,26,0,37,0,0,0,0,0,14577,0,0,0,2258,0,0,0,12,0,0,0,0,57,0,0,0,0,2257,0,0,customer,0,0,0,0,0,0,0,592,0,0,0,0,592,2602,0,0,2602,0,0,0,0,21,2257,0,0,0
50,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,_district_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
