t,c_hash,key,GHz,CPU,IPC,br-miss,L1-miss,instr,cycle-kernel,task,LLC-miss,cycle
0,11327061893118909317,pp_15,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,11327061893118909317,pp_14,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,11327061893118909317,pp_13,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,11327061893118909317,pp_12,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,11327061893118909317,pp_11,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,11327061893118909317,pp_10,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,11327061893118909317,pp_3,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,11327061893118909317,pp_8,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,11327061893118909317,pp_7,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,11327061893118909317,pp_6,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,11327061893118909317,pp_5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,11327061893118909317,pp_4,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,11327061893118909317,pp_9,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,11327061893118909317,pp_1,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,11327061893118909317,worker_0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,11327061893118909317,worker_1,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,11327061893118909317,worker_2,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,11327061893118909317,worker_4,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,11327061893118909317,worker_3,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,11327061893118909317,worker_5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,11327061893118909317,worker_6,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,11327061893118909317,worker_7,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,11327061893118909317,worker_8,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,11327061893118909317,worker_9,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,11327061893118909317,group_committer,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,11327061893118909317,pp_0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,11327061893118909317,pp_2,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
47,6162824087970043652,pp_6,3.5,0.0,0.9,12403.4,40129.5,101302703.6,136037.4,31290784.0,8794.7,109741015.8
47,6162824087970043652,pp_7,3.6,0.0,0.9,5399.8,38650.4,101030656.5,1588955.0,30624981.0,3648.2,109256218.2
48,6162824087970043652,pp_15,3.1,0.2,1.1,54538.5,186509.8,566860897.1,7572540.1,166289490.0,32131.4,519721262.9
48,6162824087970043652,pp_14,2.7,0.2,1.0,48610.5,211372.3,514238491.0,3644704.0,184674360.0,31096.2,499460961.0
48,6162824087970043652,pp_11,2.4,0.1,0.9,39279.8,114482.2,214342175.2,3661161.9,100377419.0,21597.5,239725557.8
48,6162824087970043652,pp_13,3.2,0.5,0.9,63468.7,225594.4,1540158341.5,9018696.5,521916150.0,3319.2,1651592973.0
48,6162824087970043652,pp_12,2.8,0.2,0.9,22789.0,151630.1,431067408.7,6799806.6,166878935.0,3210.8,467585888.5
48,6162824087970043652,pp_9,2.8,0.2,1.0,42134.9,156087.7,614989546.1,856923.2,213020759.0,25832.5,593077566.4
48,6162824087970043652,pp_10,2.8,0.2,0.9,31135.1,179116.1,558190870.8,7033927.0,220139725.0,16848.3,606135375.4
48,6162824087970043652,pp_8,3.1,0.6,0.9,75730.4,326468.1,1742914508.2,12217594.8,599269016.0,23503.5,1869037177.2
48,6162824087970043652,worker_0,1.7,0.1,1.0,549789.3,1066636.9,139624324.7,1057195.0,82018057.0,390131.2,142565042.7
48,6162824087970043652,worker_1,2.5,0.1,0.9,537017.0,1200454.5,148803576.1,1099759.4,65725674.0,263799.6,167399454.4
48,6162824087970043652,worker_2,1.6,0.1,1.1,436130.8,777739.8,114563714.1,1460119.6,68518462.0,200260.0,107194010.6
48,6162824087970043652,worker_3,1.4,0.1,1.1,395642.3,740740.2,100961051.4,1209222.4,64516485.0,263220.3,89553340.5
48,6162824087970043652,group_committer,1.3,0.0,0.6,22099.0,-nan,3087550.0,5090473.0,3957209.0,10406.0,5219183.0
48,6162824087970043652,pp_0,2.5,0.1,0.9,51370.8,267619.0,307225578.2,7611190.2,137926587.0,18331.2,347963634.1
48,6162824087970043652,pp_4,2.7,0.2,0.9,44960.9,147233.7,597306904.3,5038236.2,243214336.0,20399.8,652867315.1
48,6162824087970043652,pp_2,2.8,0.2,0.9,27232.6,228442.1,429799955.0,11382023.8,171145821.0,22857.1,482863387.7
48,6162824087970043652,pp_3,2.9,0.2,0.9,43839.2,352424.3,605162842.8,8519144.8,219020379.0,18635.0,641064709.3
48,6162824087970043652,pp_1,3.6,0.6,0.9,79880.7,284424.4,2043944098.6,10098571.0,630861606.0,7964.5,2250417576.2
48,6162824087970043652,pp_5,2.7,0.2,1.0,38361.5,232643.7,574883205.5,8185344.2,220242993.0,19742.0,602655477.0
48,6162824087970043652,pp_6,2.6,0.1,0.9,18408.7,98413.6,260223603.1,8754255.8,109867388.0,20755.0,283546680.8
48,6162824087970043652,pp_7,2.7,0.2,0.9,47088.6,203975.5,417689810.3,6807584.9,171275125.0,9073.7,455401207.4
49,6162824087970043652,pp_15,2.6,0.1,1.1,34064.5,140051.3,295278799.0,2826689.6,101481824.0,11969.3,268730271.5
49,6162824087970043652,pp_14,2.8,0.1,1.0,28437.0,96925.6,420052092.3,2961708.1,151057702.0,9065.2,422834911.1
49,6162824087970043652,pp_11,2.5,0.1,0.9,19108.9,116387.0,116552805.6,5449946.0,53687876.0,17460.6,133950518.0
49,6162824087970043652,pp_13,3.5,0.2,0.9,33641.0,66408.3,688876773.0,2120046.1,216791213.0,10292.1,748728627.0
49,6162824087970043652,pp_12,3.0,0.2,0.9,44239.6,170409.3,656444403.2,6927744.2,232294448.0,20620.2,703179507.1
49,6162824087970043652,pp_9,2.4,0.1,0.9,31983.4,36881.6,120749985.7,5564808.8,54268332.0,18944.4,127940800.7
49,6162824087970043652,pp_10,3.0,0.2,0.9,34532.2,119475.7,655203145.4,5171022.4,230733936.0,11360.7,701924630.0
49,6162824087970043652,pp_8,3.3,0.1,0.9,24423.5,153927.8,359268067.4,6739736.9,117500305.0,16472.5,385202206.8
49,6162824087970043652,worker_0,1.7,0.1,1.0,400266.1,740306.9,98298847.6,1166109.0,56829613.0,165328.5,95157833.6
49,6162824087970043652,worker_1,2.9,0.0,0.8,287767.7,568443.8,73396645.4,947437.6,30140156.0,125349.8,87311256.9
49,6162824087970043652,worker_2,1.6,0.1,1.2,355404.0,725283.1,101804666.3,809213.5,54195460.0,163103.7,87499098.9
49,6162824087970043652,worker_3,1.7,0.1,1.0,416786.9,873271.6,118196972.5,2032427.6,69067471.0,292861.3,114714324.2
49,6162824087970043652,group_committer,1.7,0.0,0.5,12994.0,37333.4,1972953.0,3612140.0,2146921.0,8322.0,3676779.0
49,6162824087970043652,pp_0,3.4,0.6,0.9,65971.2,204312.9,1852196395.6,6808590.0,601735975.0,11368.7,2042616329.1
49,6162824087970043652,pp_4,2.4,0.1,1.0,29002.7,122813.6,121631366.9,475313.5,53007589.0,20486.0,125730514.2
49,6162824087970043652,pp_2,2.5,0.1,0.9,12524.5,138539.7,237245950.4,6459528.9,102250412.0,8674.6,255817548.7
49,6162824087970043652,pp_3,3.6,0.6,1.0,62109.4,232466.1,2146351567.3,6390383.6,603632080.0,14043.2,2163132358.6
49,6162824087970043652,pp_1,3.1,0.1,1.0,32873.8,162590.0,365030565.8,1599315.1,123135183.0,22907.5,381755394.8
49,6162824087970043652,pp_5,3.4,0.6,1.0,74464.7,270246.0,2146874029.9,6237814.1,643334503.0,16738.3,2207236957.5
49,6162824087970043652,pp_6,2.8,0.2,0.9,35483.3,62967.3,402479645.0,6291393.9,153311102.0,8422.3,434009500.4
49,6162824087970043652,pp_7,2.2,0.1,1.0,31748.2,161080.3,115922704.3,117374.8,53176526.0,17715.9,118112767.4
50,6162824087970043652,pp_15,3.5,0.7,1.1,77110.0,220842.8,2613760277.8,1472060.1,670855826.0,19048.9,2348932835.2
50,6162824087970043652,pp_14,3.5,0.7,1.0,91216.8,296897.0,2442453671.3,8271915.9,692858616.0,16097.3,2410859335.7
50,6162824087970043652,pp_11,3.4,0.6,0.9,86432.4,290484.7,1898213519.9,7760070.5,606677933.0,12566.7,2049364425.5
50,6162824087970043652,pp_13,3.5,0.7,0.9,82690.3,245979.2,2177963945.9,8315356.4,672412287.0,16089.5,2354449516.2
50,6162824087970043652,pp_12,3.4,0.7,0.9,96608.1,202068.9,2229717837.1,5584373.5,697405764.0,25787.1,2402539576.7
50,6162824087970043652,pp_9,3.3,0.6,1.0,68520.5,288292.8,1978067417.3,10768761.3,592135775.0,27306.2,1934118906.2
50,6162824087970043652,pp_10,3.5,0.8,0.9,73631.6,223209.6,2643150992.9,5154448.4,811679784.0,17803.9,2828970314.5
50,6162824087970043652,pp_8,2.4,0.1,0.8,37632.9,323046.9,171347259.7,15346056.5,85648258.0,26505.6,202747517.5
50,6162824087970043652,worker_0,1.6,0.1,1.2,677781.6,1402189.7,190324875.7,1462218.6,103548991.0,222665.9,163015518.9
50,6162824087970043652,worker_1,2.7,0.1,0.9,681117.3,1555228.4,186986077.8,1597923.4,76875010.0,229664.2,206672064.2
50,6162824087970043652,worker_2,1.6,0.1,1.1,581747.7,1250364.4,158369520.7,2045911.3,85937075.0,189825.0,141591215.3
50,6162824087970043652,worker_3,1.6,0.1,1.1,656285.5,1242506.7,170282517.7,2380671.4,100670445.0,215972.1,158122855.9
50,6162824087970043652,group_committer,1.2,0.0,0.6,28527.0,101369.0,4027296.0,6057997.0,5172704.0,-nan,6207375.0
50,6162824087970043652,pp_0,3.5,0.8,0.9,86185.4,196503.8,2626798875.9,4978351.7,822262062.0,20508.4,2888757065.8
50,6162824087970043652,pp_4,2.5,0.2,0.9,53429.2,135626.6,440632237.5,9561454.2,185638721.0,18538.7,472801053.7
50,6162824087970043652,pp_2,3.4,0.8,0.9,82552.6,293192.2,2514744519.3,8782035.0,803842293.0,30707.7,2765175967.4
50,6162824087970043652,pp_3,3.5,0.8,1.0,90829.1,479147.8,2703330727.0,6169572.8,773614355.0,19397.2,2712833581.4
50,6162824087970043652,pp_1,3.5,0.8,0.9,100855.6,346424.0,2430504969.2,3380320.5,764249135.0,22867.8,2675682379.4
50,6162824087970043652,pp_5,2.7,0.1,0.9,40053.9,159129.5,225083957.1,8195897.9,93740072.0,17445.8,251375931.1
50,6162824087970043652,pp_6,3.3,0.4,0.9,60843.8,153867.8,1228201430.8,6226878.1,397568759.0,21911.4,1327971427.7
50,6162824087970043652,pp_7,3.4,0.7,0.9,75538.0,230713.9,2249328314.6,7086936.4,714912780.0,10009.7,2400004891.7
51,6162824087970043652,pp_15,3.3,0.3,1.1,58583.1,180522.3,1281604365.3,8502834.1,345663066.0,22388.4,1147602594.6
51,6162824087970043652,pp_14,3.4,0.4,1.0,83137.0,367582.9,1376722079.2,11608941.6,400990602.0,28057.2,1351227634.9
51,6162824087970043652,pp_11,3.3,0.4,0.9,93651.0,333476.8,1370602776.3,10237855.1,442089543.0,8295.1,1474403675.8
51,6162824087970043652,pp_13,3.4,0.5,0.9,81510.9,200038.2,1516336328.2,6576808.4,481211292.0,17090.5,1642005687.4
51,6162824087970043652,pp_12,3.4,0.3,0.9,56565.4,211815.6,1041429570.2,11450247.0,333413287.0,28804.9,1124535188.1
51,6162824087970043652,pp_9,3.4,0.4,1.0,65553.1,238942.6,1500339661.8,6391472.5,433329040.0,27895.3,1462896011.7
51,6162824087970043652,pp_10,3.3,0.3,0.9,72426.6,292830.0,970843436.8,11720182.7,319241903.0,22289.6,1055222988.1
51,6162824087970043652,pp_8,2.7,0.2,0.9,41384.5,229492.1,514487940.1,7187055.5,202963563.0,15170.2,546779120.0
51,6162824087970043652,worker_0,1.3,0.1,1.2,505709.9,1046572.4,133879409.3,1103358.9,86590785.0,158020.9,114701723.6
51,6162824087970043652,worker_1,1.9,0.1,1.1,622713.4,1249481.2,164294735.5,1661467.7,78149831.0,201902.0,146161434.1
51,6162824087970043652,worker_2,1.5,0.1,1.1,666858.9,1313670.4,166451329.2,1555906.1,100483804.0,208237.0,154287137.0
51,6162824087970043652,worker_3,1.4,0.1,1.2,662907.6,1333661.3,184462425.3,1484774.6,113523879.0,202693.3,159410395.2
51,6162824087970043652,group_committer,2.1,0.0,0.5,34971.4,122115.0,6278621.0,12071674.5,6171644.0,8846.2,12672282.3
51,6162824087970043652,pp_0,3.4,0.4,0.9,69220.2,155033.2,1403185801.8,7107262.6,451008355.0,28467.3,1540824410.3
51,6162824087970043652,pp_4,2.6,0.3,0.9,53184.0,271103.6,794460581.5,6587825.2,323297006.0,20663.0,854741553.5
51,6162824087970043652,pp_2,3.0,0.2,0.9,53133.6,201399.7,452173612.1,9091378.1,167028503.0,26124.8,501715179.1
51,6162824087970043652,pp_3,3.3,0.3,1.0,58282.2,221295.4,1120390306.3,6354667.5,347128255.0,20464.8,1140596271.7
51,6162824087970043652,pp_1,3.0,0.1,0.9,70870.0,148015.8,314492141.6,14039181.3,122114890.0,26626.2,365641310.2
51,6162824087970043652,pp_5,2.8,0.3,0.9,54750.9,281460.1,704486318.4,12020085.5,268281348.0,21339.9,745400400.5
51,6162824087970043652,pp_6,3.4,0.4,0.9,71859.8,227502.3,1195260580.3,3750662.1,378705216.0,17957.2,1272676771.5
51,6162824087970043652,pp_7,3.0,0.2,1.0,61090.1,296748.9,474934089.7,5854263.3,165429765.0,33738.8,497647655.2
52,6162824087970043652,pp_15,3.4,0.5,1.1,80399.4,181096.3,2073359729.1,6035459.0,553617944.0,25376.0,1893786441.7
52,6162824087970043652,pp_14,3.5,0.6,1.0,68786.0,282064.3,2291351294.3,4410809.9,638011048.0,25611.7,2240335698.7
52,6162824087970043652,pp_11,3.4,0.4,0.9,65944.5,195218.9,1295356716.6,10132064.1,409084080.0,27044.2,1393389754.1
52,6162824087970043652,pp_13,3.5,0.5,0.9,68606.3,228542.3,1755233935.9,4702302.6,544226926.0,32211.4,1890524743.1
52,6162824087970043652,pp_12,3.5,0.6,0.9,71906.6,184989.5,1944021108.4,4737431.0,595556962.0,25352.1,2088001728.6
52,6162824087970043652,pp_9,3.4,0.4,1.0,69728.9,252552.4,1251823547.2,14392722.3,359297485.0,28956.9,1227219653.0
52,6162824087970043652,pp_10,3.4,0.6,0.9,88567.8,187859.7,1801055368.9,6097395.7,559842129.0,27810.7,1923991101.6
52,6162824087970043652,pp_8,2.9,0.5,0.9,60701.0,297078.9,1259134817.3,5591054.5,470631064.0,18405.6,1349160509.9
52,6162824087970043652,worker_0,1.5,0.1,1.1,799466.7,1654926.9,213580472.0,1960092.5,122587219.0,244692.4,188260995.3
52,6162824087970043652,worker_1,3.6,0.1,0.8,735243.6,1683758.5,200193293.4,2118326.6,68233443.0,234503.7,244584241.7
52,6162824087970043652,worker_2,1.5,0.1,1.2,961677.9,1921860.4,260480558.2,1948444.9,149254148.0,292821.9,218222988.1
52,6162824087970043652,worker_3,1.5,0.1,1.2,617994.5,1289723.3,164317067.1,1359299.8,91888450.0,189629.2,137666093.7
52,6162824087970043652,group_committer,1.9,0.0,0.6,35069.0,128298.3,5262690.3,7913368.8,4919138.0,10734.0,9237618.0
52,6162824087970043652,pp_0,3.4,0.7,0.9,90853.1,315444.2,2078761545.0,10298369.3,665708161.0,26604.9,2279309714.7
52,6162824087970043652,pp_4,3.3,0.5,0.9,65406.6,230873.7,1466274648.2,12338257.3,482084577.0,33048.5,1584805308.9
52,6162824087970043652,pp_2,3.3,0.5,0.9,86757.7,421790.9,1561933283.4,6909796.1,509174446.0,29172.6,1698184203.9
52,6162824087970043652,pp_3,3.6,0.9,1.0,88247.3,633745.7,3156562980.9,5850674.6,898390536.0,18452.8,3201854778.5
52,6162824087970043652,pp_1,3.4,0.4,0.9,68186.4,154033.5,1362929319.6,6045376.6,447290041.0,34264.0,1502813622.1
52,6162824087970043652,pp_5,3.3,0.7,1.0,69926.9,285254.2,2432943747.7,7598107.7,751297705.0,11447.8,2498173744.5
52,6162824087970043652,pp_6,3.4,0.5,0.9,79892.3,239375.2,1640069056.1,7700141.5,511263611.0,34215.1,1763834713.2
52,6162824087970043652,pp_7,3.4,0.5,0.9,60359.4,360835.9,1547418047.4,8079539.1,482464037.0,33564.8,1653214985.2
53,6162824087970043652,pp_15,3.4,0.4,1.1,88012.4,182748.3,1427786906.6,12127111.4,377253403.0,20397.6,1287926757.3
53,6162824087970043652,pp_14,3.4,0.5,1.0,72995.3,350249.2,1787125177.0,9134048.4,513691018.0,16472.5,1756788211.2
53,6162824087970043652,pp_11,3.3,0.2,0.9,45609.7,112073.2,684345859.0,10931462.4,228140879.0,25646.2,757337456.1
53,6162824087970043652,pp_13,3.4,0.4,0.9,52032.1,370826.7,1431893505.9,10722940.5,447189750.0,31229.5,1533811578.1
53,6162824087970043652,pp_12,3.5,0.5,0.9,68855.3,182515.3,1593835985.4,5926084.0,495004500.0,20388.0,1720298995.7
53,6162824087970043652,pp_9,3.4,0.4,1.0,68645.7,259406.6,1505374597.7,7164202.6,436689058.0,19373.5,1484409475.8
53,6162824087970043652,pp_10,3.1,0.2,0.9,59630.4,130421.7,526829146.6,13478450.7,188910780.0,28089.2,578608302.3
53,6162824087970043652,pp_8,3.4,0.5,0.9,81076.1,280528.5,1613670889.4,10930671.4,510964410.0,22248.5,1757807294.1
53,6162824087970043652,worker_0,1.5,0.1,1.2,465383.3,883512.9,125920317.9,1645624.0,72933055.0,142311.0,109289085.1
53,6162824087970043652,worker_1,2.9,0.1,0.9,546676.4,1162907.8,139539278.0,2000189.2,52374386.0,175204.9,150934331.6
53,6162824087970043652,worker_2,1.5,0.1,1.2,832395.0,1631033.6,222748832.0,1286129.2,120497708.0,258740.5,183109811.7
53,6162824087970043652,worker_3,1.7,0.1,1.1,913541.6,1788216.0,252654896.3,2241447.9,133774963.0,284014.7,233094930.5
53,6162824087970043652,group_committer,2.4,0.0,0.5,28605.0,110367.9,5196391.0,9663957.0,4144752.0,16226.7,9834249.0
53,6162824087970043652,pp_0,3.4,0.6,0.9,87107.3,351952.9,1820422876.2,7321102.3,582763071.0,31398.7,1982656492.2
53,6162824087970043652,pp_4,3.4,0.4,0.9,66225.4,155740.9,1215891846.1,8553498.6,386041599.0,18681.7,1302184771.9
53,6162824087970043652,pp_2,3.2,0.3,0.9,54786.9,298740.0,891626687.9,4573830.5,297914682.0,27356.9,968165974.6
53,6162824087970043652,pp_3,3.3,0.3,1.0,47863.3,378112.9,992774122.8,11802139.3,307278979.0,22218.5,1024198594.5
53,6162824087970043652,pp_1,3.3,0.3,0.9,65999.3,284905.0,830540724.9,11260980.6,282887647.0,25792.6,922364361.0
53,6162824087970043652,pp_5,3.4,0.5,1.0,67148.8,221424.9,1688123098.0,3808024.6,507572645.0,17359.5,1729055861.7
53,6162824087970043652,pp_6,3.5,0.4,0.9,55577.4,229872.2,1164365039.3,12983444.9,366397408.0,23055.8,1269531882.4
53,6162824087970043652,pp_7,3.2,0.3,0.9,69583.4,321538.0,934494134.2,12849494.2,314867590.0,23523.7,1010606367.1
54,6162824087970043652,pp_15,3.4,0.3,1.1,30426.7,105362.3,1047080234.5,3000463.4,277392117.0,15309.5,955629801.3
54,6162824087970043652,pp_14,3.5,0.4,1.0,42100.9,118419.8,1336533770.9,2356452.5,372077171.0,17884.1,1310466893.3
54,6162824087970043652,pp_11,3.2,0.2,0.9,49012.5,184774.1,657795918.0,4951084.7,215159676.0,18401.3,694703043.6
54,6162824087970043652,pp_13,2.8,0.1,0.9,31010.4,83386.9,238480975.9,6273619.5,93365978.0,16186.2,257166135.6
54,6162824087970043652,pp_12,3.4,0.3,0.9,37693.2,194187.5,815260464.6,8795651.7,262981192.0,18588.7,886987007.4
54,6162824087970043652,pp_9,3.2,0.1,1.0,47844.9,249094.8,457613880.6,6735407.1,140284456.0,9441.3,448676359.8
54,6162824087970043652,pp_10,1.7,0.0,1.1,34303.9,158755.4,49769573.6,40664.2,26410497.0,10699.2,46212798.6
54,6162824087970043652,pp_8,3.1,0.1,0.9,25249.5,137067.4,320242253.4,8180709.5,114132572.0,10585.6,358122920.8
54,6162824087970043652,worker_0,1.6,0.1,1.2,449021.5,929800.1,125216825.6,677153.6,65057379.0,146519.0,105395718.1
54,6162824087970043652,worker_1,2.5,0.1,1.0,508961.6,936616.1,126137369.5,977936.0,52157808.0,155918.2,130948566.5
54,6162824087970043652,worker_2,1.5,0.1,1.1,457279.1,919920.8,116117052.8,1105125.8,69136965.0,143823.3,103024557.1
54,6162824087970043652,worker_3,1.6,0.1,1.1,439696.5,826731.0,110238776.7,716839.4,64247564.0,131713.7,104206511.5
54,6162824087970043652,group_committer,2.3,0.0,0.5,17398.0,53263.0,3078660.0,5867254.0,2666870.0,-nan,6003456.0
54,6162824087970043652,pp_0,3.3,0.3,0.9,57150.8,193275.2,1020760736.7,1763067.5,334604463.0,18821.0,1102250958.6
54,6162824087970043652,pp_4,3.5,0.3,0.9,39881.6,120432.7,893087319.7,5649103.2,276011848.0,19422.4,961267361.8
54,6162824087970043652,pp_2,3.5,0.3,0.9,33410.6,136877.1,959956220.8,2045999.3,302874735.0,8238.1,1061597922.1
54,6162824087970043652,pp_3,3.2,0.1,1.0,43972.5,245298.7,440452139.6,5196226.0,136948689.0,17596.1,436206108.9
54,6162824087970043652,pp_1,3.4,0.3,0.9,29178.9,213581.5,804617828.3,6427392.4,265295728.0,15591.3,893831658.8
54,6162824087970043652,pp_5,3.5,0.4,1.0,40379.1,97332.3,1225810105.8,3105527.3,357431765.0,18102.6,1256008607.6
54,6162824087970043652,pp_6,3.3,0.3,0.9,59933.8,152014.7,864055346.4,5483435.7,274316544.0,20129.1,917741213.3
54,6162824087970043652,pp_7,3.3,0.1,0.9,26390.1,82218.0,450856712.6,322116.9,144258233.0,10016.5,477073839.9
55,6162824087970043652,pp_15,3.1,0.1,1.1,21538.6,68956.9,242944733.6,135196.3,68722391.0,16421.2,214341591.5
55,6162824087970043652,pp_14,3.2,0.1,1.0,13870.9,63516.8,269755436.2,1672608.8,81065166.0,901.8,256985300.9
55,6162824087970043652,pp_11,3.6,0.2,0.9,29494.8,84403.6,667245414.7,3263785.9,200335224.0,389.2,717250628.6
55,6162824087970043652,pp_13,3.6,0.2,0.9,26609.4,89835.4,667396737.2,1829308.2,200115988.0,7116.3,717186414.8
55,6162824087970043652,pp_12,3.3,0.1,0.9,13661.9,37744.5,217940006.7,1947133.1,73689516.0,8378.5,243742229.6
55,6162824087970043652,pp_9,3.4,0.2,1.0,37704.9,122408.6,541180502.0,1448301.1,158843795.0,16380.3,541046031.1
55,6162824087970043652,pp_10,2.5,0.1,1.0,11156.3,62535.3,153080093.3,1424132.1,64851106.0,14813.3,160231533.0
55,6162824087970043652,pp_8,3.3,0.1,0.9,28926.5,99344.7,399091270.1,3591809.1,131827779.0,17686.8,439442222.7
55,6162824087970043652,worker_0,1.9,0.0,1.1,326472.8,651916.4,85983266.3,601618.8,40913613.0,99361.4,76716022.3
55,6162824087970043652,worker_1,2.8,0.0,0.8,369753.3,696586.7,88481296.8,732899.7,38299816.0,115989.9,106903593.9
55,6162824087970043652,worker_2,1.5,0.0,1.3,219258.9,499598.4,65426589.8,367958.3,35420210.0,78447.2,51873898.6
55,6162824087970043652,worker_3,1.4,0.0,1.1,170909.8,333815.8,40984996.5,481886.5,26250185.0,52966.7,37288648.1
55,6162824087970043652,group_committer,2.4,0.0,1.2,17938.4,71234.9,79237340.2,4797695.6,27342444.0,8026.2,65317033.7
55,6162824087970043652,pp_0,3.6,0.2,0.9,20410.3,112978.1,648946274.4,3142456.4,199012174.0,8699.1,712509538.8
55,6162824087970043652,pp_4,2.9,0.1,1.0,31252.8,127198.5,158834356.3,3094294.2,57057207.0,8969.8,166116462.4
55,6162824087970043652,pp_2,3.4,0.2,0.9,16766.7,160204.3,506493036.5,4195505.6,163012508.0,16994.0,546248033.5
55,6162824087970043652,pp_3,3.2,0.1,1.0,23653.4,238480.5,436727950.6,4179141.2,137358091.0,17048.9,435170348.0
55,6162824087970043652,pp_1,3.2,0.1,0.9,19900.2,78491.5,328382785.7,1275818.7,109283050.0,1491.0,351662072.4
55,6162824087970043652,pp_5,3.2,0.1,1.0,32374.9,122574.4,444657786.8,3622716.5,140292846.0,14322.4,452230660.3
55,6162824087970043652,pp_6,3.4,0.2,0.9,22969.9,78456.8,562055137.5,2277317.1,178398433.0,7241.6,615469783.6
55,6162824087970043652,pp_7,3.2,0.1,0.9,36196.8,88103.9,397739423.0,3018779.3,130476819.0,14568.2,419182653.2
56,6162824087970043652,pp_15,3.4,0.5,1.1,80237.0,130467.0,1725544584.1,9191652.9,461997910.0,19239.5,1568216392.4
56,6162824087970043652,pp_14,3.1,0.4,1.0,79057.2,292012.4,1251702820.5,3622101.4,389926932.0,17278.8,1217149632.8
56,6162824087970043652,pp_11,3.4,0.4,0.9,48141.7,163630.1,1339384418.0,10713831.5,428263909.0,20322.1,1445120976.8
56,6162824087970043652,pp_13,3.4,0.5,0.9,62545.7,202962.3,1629353403.7,3549970.7,504362366.0,23312.7,1729164584.6
56,6162824087970043652,pp_12,3.3,0.5,0.9,73056.1,308727.2,1592930196.3,5539966.7,515777564.0,25948.8,1700149733.7
56,6162824087970043652,pp_9,3.3,0.3,1.0,74501.7,293255.0,1148544313.1,5385975.2,333971241.0,22151.0,1116449175.1
56,6162824087970043652,pp_10,2.9,0.3,0.9,60650.4,339821.3,795402772.6,16447052.8,293714173.0,37890.1,863588303.0
56,6162824087970043652,pp_8,2.7,0.3,0.9,59209.6,296282.1,716442965.6,5046119.5,283359289.0,10834.2,759023084.8
56,6162824087970043652,worker_0,1.4,0.1,1.2,868262.4,1683074.7,229921082.9,2200329.5,137736821.0,248613.5,199439649.0
56,6162824087970043652,worker_1,2.8,0.1,0.9,686950.1,1435515.2,184402082.3,1958139.7,71327852.0,204768.2,200867444.0
56,6162824087970043652,worker_2,1.7,0.1,1.2,921133.6,1761461.5,257918486.4,2286152.8,127705019.0,287237.0,215118905.1
56,6162824087970043652,worker_3,1.3,0.1,1.1,599808.6,1173521.1,151908559.0,1925892.0,99994508.0,170594.8,133305854.3
56,6162824087970043652,group_committer,1.7,0.0,0.6,40802.0,140521.0,6273437.8,-nan,6600716.0,10637.0,11118744.0
56,6162824087970043652,pp_0,3.3,0.4,0.9,62837.5,280834.8,1224595903.8,3974543.1,398735759.0,26339.1,1330992409.3
56,6162824087970043652,pp_4,3.3,0.5,0.9,52212.3,247925.1,1608038909.0,8070536.4,527985875.0,16234.3,1740497401.1
56,6162824087970043652,pp_2,3.2,0.5,0.9,57167.0,231908.0,1381899758.8,9977312.7,479865622.0,16911.3,1519794296.7
