t,c_hash,key,GHz,CPU,IPC,br-miss,L1-miss,instr,cycle-kernel,task,LLC-miss,cycle
0,8260867318455709529,pp_11,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,pp_1,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,pp_15,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,pp_14,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,pp_7,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,pp_12,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,pp_10,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,pp_9,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,pp_8,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,pp_13,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,pp_6,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,pp_4,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,pp_5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,pp_2,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,worker_0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,worker_1,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,worker_2,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,worker_3,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,worker_4,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,worker_5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,worker_6,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,worker_7,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,worker_8,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,worker_9,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,group_committer,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,pp_3,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
0,8260867318455709529,pp_0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
44,8952077520398504792,pp_8,3.6,1.0,0.9,51919.6,139560.4,3406748204.7,3175402.6,1019957970.0,2372.8,3653509677.6
44,8952077520398504792,pp_7,3.6,1.0,0.9,76169.4,204135.1,3336430506.3,3369911.0,1019854991.0,2273.4,3653130784.4
44,8952077520398504792,pp_6,3.6,1.0,0.9,76078.9,227406.1,3405383030.3,2964390.8,1019909753.0,1267.8,3652980255.0
44,8952077520398504792,pp_5,3.6,1.0,0.9,76669.6,129290.8,3407465566.8,3356337.9,1019866166.0,1563.5,3653124574.7
44,8952077520398504792,pp_4,3.6,1.0,0.9,76796.6,141263.3,3407310076.3,2962740.4,1019850631.0,1394.8,3653093902.8
44,8952077520398504792,pp_1,3.6,1.0,0.9,75079.1,243097.0,3335671091.0,2961423.0,1019811419.0,1497.7,3652937660.5
44,8952077520398504792,pp_3,3.6,1.0,0.9,76465.4,130495.6,3406923789.3,3222690.1,1019715076.0,1610.2,3652612844.3
44,8952077520398504792,worker_0,3.6,1.0,4.0,4942.0,13223.4,14625185796.9,3144360.7,1019728067.0,5113.1,3659914029.3
44,8952077520398504792,worker_1,3.8,1.0,4.0,5061.7,12080.2,15348275358.7,3245239.1,1019649724.0,8415.9,3842960276.2
44,8952077520398504792,worker_2,3.8,1.0,4.0,5417.4,9532.8,15601188925.3,3566054.6,1019581726.0,8006.7,3900910485.2
44,8952077520398504792,worker_3,3.6,1.0,4.0,4799.1,11928.0,14625876323.3,3155244.6,1019649392.0,4954.8,3659620962.4
44,8952077520398504792,worker_4,3.8,1.0,4.0,5239.9,23392.8,15344738200.8,5705380.4,1019569954.0,17090.8,3843043661.6
44,8952077520398504792,worker_6,3.6,1.0,4.0,4806.8,9158.2,14624158713.9,3363334.3,1019616327.0,5005.2,3659516837.4
44,8952077520398504792,worker_5,3.8,1.0,4.0,4767.4,10429.5,15583453373.4,3599932.1,1019555956.0,7677.3,3901235561.4
44,8952077520398504792,worker_7,3.6,1.0,4.0,4842.3,11154.7,14614078748.0,3213721.9,1019562081.0,5647.6,3659272892.8
44,8952077520398504792,worker_8,3.6,1.0,4.0,4727.6,9724.1,14623139027.9,3338194.8,1019497872.0,5565.0,3659099596.7
44,8952077520398504792,worker_9,3.6,1.0,4.0,4225.9,13585.9,14624014431.3,3159892.6,1019512517.0,5148.2,3659188220.3
44,8952077520398504792,group_committer,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
44,8952077520398504792,pp_0,3.6,1.0,1.0,100918.8,169592.8,3551598772.0,2875182.0,1019370211.0,1387.9,3651063439.8
44,8952077520398504792,pp_2,3.6,1.0,1.0,73454.4,164307.4,3480426680.3,2943025.4,1019462175.0,1896.6,3651733832.3
45,8952077520398504792,pp_15,3.6,1.0,1.0,76466.2,110361.0,3648696975.7,3477970.8,1019566055.0,1885.2,3657235346.3
45,8952077520398504792,pp_14,3.6,1.0,0.9,76753.4,180892.4,3413970410.8,3579212.2,1019573455.0,1271.5,3656758941.3
45,8952077520398504792,pp_13,3.6,1.0,0.9,76579.8,158668.0,3413456038.8,3629996.9,1019570891.0,1737.9,3657031822.8
45,8952077520398504792,pp_12,3.6,1.0,1.0,74308.5,94526.2,3561149329.5,3483542.7,1019568683.0,1417.6,3656810526.2
45,8952077520398504792,pp_11,3.6,1.0,0.9,76700.3,103045.9,3414676002.0,2917126.1,1019568089.0,1467.6,3657211249.3
45,8952077520398504792,pp_10,3.6,1.0,0.9,77178.3,119324.2,3412920625.5,3661921.8,1019569295.0,1657.0,3657016107.9
45,8952077520398504792,pp_9,3.6,1.0,0.9,76663.0,148012.0,3413670355.3,3153697.7,1019573804.0,1595.0,3657237415.9
45,8952077520398504792,pp_8,3.6,1.0,0.9,52475.8,100315.4,3412800408.7,3181741.4,1019531020.0,2201.2,3657088512.6
45,8952077520398504792,pp_7,3.6,1.0,0.9,79420.3,304943.8,3342446697.4,5344674.6,1019571718.0,114413.9,3657205240.8
45,8952077520398504792,pp_6,3.6,1.0,0.9,76317.0,203100.0,3413209861.2,3425951.6,1019580319.0,1382.9,3656847956.3
45,8952077520398504792,pp_5,3.6,1.0,0.9,77304.5,96818.7,3412376841.1,3300974.0,1019575322.0,1910.2,3657218000.8
45,8952077520398504792,pp_4,3.6,1.0,0.9,76966.5,116728.8,3414422814.5,3000703.8,1019583634.0,1587.9,3657218727.8
45,8952077520398504792,pp_1,3.6,1.0,0.9,75066.1,206754.4,3343480927.9,3010358.6,1019579253.0,1691.3,3657258260.5
45,8952077520398504792,pp_3,3.6,1.0,0.9,76668.5,91359.6,3413957955.0,3290488.8,1019581713.0,1537.3,3657250617.2
45,8952077520398504792,worker_0,3.6,1.0,4.0,5075.1,13625.0,14620856150.1,3633988.1,1019562347.0,4996.3,3659280067.0
45,8952077520398504792,worker_1,3.8,1.0,4.0,4469.3,11149.9,15467702869.4,3945634.7,1019564964.0,9184.2,3870278246.7
45,8952077520398504792,worker_2,3.8,1.0,4.0,5211.9,9484.0,15626287846.6,4120358.1,1019459882.0,7980.9,3914691471.8
45,8952077520398504792,worker_3,3.6,1.0,4.0,4757.8,11958.5,14622780698.2,3669432.1,1019557126.0,4940.0,3659269885.0
45,8952077520398504792,worker_4,3.8,1.0,4.0,5121.2,23531.7,15450637500.6,5765964.7,1019456137.0,16970.9,3878319552.1
45,8952077520398504792,worker_6,3.6,1.0,4.0,4611.9,9939.9,14622431757.0,3810339.3,1019569299.0,5153.0,3659347457.2
45,8952077520398504792,worker_5,3.8,1.0,4.0,4709.3,10226.0,15642969718.9,4167813.7,1019556447.0,7802.3,3912071859.8
45,8952077520398504792,worker_7,3.6,1.0,4.0,5014.1,11965.4,14617538097.5,3174284.5,1019567709.0,5903.8,3659221510.0
45,8952077520398504792,worker_8,3.6,1.0,4.0,4955.5,10266.9,14621493217.0,3216782.6,1019500246.0,6195.1,3659061550.9
45,8952077520398504792,worker_9,3.6,1.0,4.0,4568.8,13927.5,14623152289.9,3545125.8,1019562315.0,5313.2,3659285369.8
45,8952077520398504792,group_committer,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
45,8952077520398504792,pp_0,3.6,1.0,1.0,99897.1,169416.8,3558983719.3,3475533.4,1019555898.0,1576.8,3656803887.6
45,8952077520398504792,pp_2,3.6,1.0,1.0,73515.9,142772.0,3488680756.1,3008404.4,1019590113.0,2227.9,3657261374.5
46,8952077520398504792,pp_15,3.6,1.0,1.0,74620.8,251605.2,3635899674.7,3006513.7,1019672918.0,2024.4,3658823097.8
46,8952077520398504792,pp_14,3.6,1.0,0.9,76428.4,269014.4,3404129319.2,2999685.7,1019675611.0,1105.5,3659084600.9
46,8952077520398504792,pp_13,3.6,1.0,0.9,76019.4,363558.7,3401041365.7,3149398.8,1019670096.0,1393.1,3659052436.6
46,8952077520398504792,pp_12,3.6,1.0,1.0,99273.1,232985.3,3549245034.7,3023919.6,1019666491.0,1330.4,3659042422.7
46,8952077520398504792,pp_11,3.6,1.0,0.9,76227.3,252630.6,3401846529.6,2996920.7,1019664191.0,1894.1,3659065833.2
46,8952077520398504792,pp_10,3.6,1.0,0.9,76262.5,253917.8,3404468094.2,3074200.6,1019669122.0,1626.3,3659044044.5
46,8952077520398504792,pp_9,3.6,1.0,0.9,76090.6,269842.2,3403183165.3,3317646.7,1019664165.0,2023.3,3659074905.1
46,8952077520398504792,pp_8,3.6,1.0,0.9,51939.7,251235.9,3401277876.3,3203757.2,1019653728.0,2519.0,3659043813.1
46,8952077520398504792,pp_7,3.6,1.0,0.9,75551.7,387425.3,3332203063.4,3282734.2,1019592142.0,1551.5,3658792815.2
46,8952077520398504792,pp_6,3.6,1.0,0.9,76037.8,349341.2,3402053978.9,3071346.5,1019650641.0,1241.4,3658989734.1
46,8952077520398504792,pp_5,3.6,1.0,0.9,76291.2,241190.4,3403829655.9,3312576.6,1019641518.0,1447.5,3658970027.1
46,8952077520398504792,pp_4,3.6,1.0,0.9,76768.1,258836.4,3401681419.1,3122774.5,1019643419.0,1469.1,3658977235.1
46,8952077520398504792,pp_1,3.6,1.0,0.9,74548.4,352465.1,3331770799.7,3041501.0,1019633836.0,1784.0,3658965923.3
46,8952077520398504792,pp_3,3.6,1.0,0.9,76010.2,247456.8,3403110006.2,3282176.2,1019594711.0,1495.4,3658827277.1
46,8952077520398504792,worker_0,3.6,1.0,4.0,5057.1,14186.1,14618172439.7,3228695.2,1019600505.0,4624.6,3658774466.8
46,8952077520398504792,worker_1,3.8,1.0,4.0,4695.8,11995.5,15330893068.8,3269633.2,1019546128.0,8006.3,3845884526.2
46,8952077520398504792,worker_2,3.8,1.0,4.0,5079.8,9801.0,15598250742.9,3523580.0,1019522200.0,7171.2,3903782367.1
46,8952077520398504792,worker_3,3.6,1.0,4.0,4939.6,11876.3,14623382462.6,3164917.0,1019597943.0,5175.1,3658947980.4
46,8952077520398504792,worker_4,3.8,1.0,4.0,4838.4,22914.6,15344568203.3,5312665.7,1019468053.0,16974.7,3838159389.1
46,8952077520398504792,worker_6,3.6,1.0,4.0,4383.5,9295.5,14621618522.0,3362180.5,1019592958.0,5405.8,3658953565.0
46,8952077520398504792,worker_5,3.8,1.0,4.0,4563.8,10419.7,15600325200.2,3500926.0,1019588476.0,7468.6,3907317667.5
46,8952077520398504792,worker_7,3.6,1.0,4.0,4621.9,10916.4,14619960304.4,3269843.4,1019596891.0,5722.9,3658777914.6
46,8952077520398504792,worker_8,3.6,1.0,4.0,4707.7,10824.5,14619960925.5,3406480.2,1019444993.0,6084.4,3658257613.2
46,8952077520398504792,worker_9,3.6,1.0,4.0,4772.0,14507.5,14596477134.4,3214622.6,1019587613.0,4942.7,3658661983.9
46,8952077520398504792,group_committer,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
46,8952077520398504792,pp_0,3.6,1.0,1.0,100399.3,279907.2,3548305819.5,3064615.8,1019512382.0,1525.3,3658470685.3
46,8952077520398504792,pp_2,3.6,1.0,0.9,72802.4,299187.8,3475866051.9,3101142.8,1019610016.0,1821.1,3658874739.1
47,8952077520398504792,pp_15,3.6,1.0,1.0,76491.5,115163.4,3648057912.5,3454691.9,1019569520.0,2293.9,3658682634.1
47,8952077520398504792,pp_14,3.6,1.0,0.9,76618.4,216803.1,3415520340.7,3864056.7,1019573140.0,1572.0,3658189679.5
47,8952077520398504792,pp_13,3.6,1.0,0.9,76242.2,128931.3,3414579670.2,3884018.3,1019576595.0,2018.6,3658191402.1
47,8952077520398504792,pp_12,3.6,1.0,1.0,99269.2,108384.2,3561663459.8,3843795.7,1019576599.0,1664.2,3658195263.4
47,8952077520398504792,pp_11,3.6,1.0,0.9,76469.0,114490.0,3414399921.8,3422963.0,1019577358.0,2011.3,3658446127.6
47,8952077520398504792,pp_10,3.6,1.0,0.9,76529.4,170253.2,3413060584.2,3811711.7,1019579213.0,2424.4,3658181974.5
47,8952077520398504792,pp_9,3.6,1.0,0.9,76496.1,92956.3,3415016295.7,3747346.4,1019577702.0,2210.9,3658454304.5
47,8952077520398504792,pp_8,3.6,1.0,0.9,51995.5,128317.7,3413612476.4,3700826.8,1019574672.0,2552.5,3658436970.7
47,8952077520398504792,pp_7,3.6,1.0,0.9,75519.1,216835.0,3342863708.5,3749107.9,1019578911.0,1847.6,3658458583.6
47,8952077520398504792,pp_6,3.6,1.0,0.9,76342.2,211270.8,3413196081.4,3877847.5,1019577974.0,1713.3,3658200816.3
47,8952077520398504792,pp_5,3.6,1.0,0.9,77210.9,117125.5,3412522003.7,3819811.9,1019573112.0,2123.1,3658409654.0
47,8952077520398504792,pp_4,3.6,1.0,0.9,76942.8,117431.4,3413474977.4,3560360.4,1019576161.0,2179.7,3658427895.0
47,8952077520398504792,pp_1,3.6,1.0,0.9,74962.1,179313.9,3344409795.3,3448084.1,1019570694.0,2361.4,3658423701.4
47,8952077520398504792,pp_3,3.6,1.0,0.9,76583.6,109146.1,3414111462.7,3718198.2,1019571847.0,2203.7,3658433517.3
47,8952077520398504792,worker_0,3.6,1.0,4.0,4989.6,15173.1,14616670030.4,3603491.2,1019548712.0,5653.0,3658872083.9
47,8952077520398504792,worker_1,3.6,1.0,4.0,5191.2,14782.9,14627961204.8,3690958.0,1019544117.0,8678.1,3664991327.4
47,8952077520398504792,worker_2,3.8,1.0,4.0,4775.9,10783.2,15301445372.6,4160744.7,1019510211.0,7949.6,3828961836.8
47,8952077520398504792,worker_3,3.6,1.0,4.0,4898.2,12382.2,14618442956.9,3937894.3,1019540581.0,5669.2,3658597108.7
47,8952077520398504792,worker_4,3.6,1.0,4.0,5066.8,25413.6,14614773775.2,6205229.4,1019495910.0,18665.7,3665441475.0
47,8952077520398504792,worker_6,3.6,1.0,4.0,4438.3,10503.8,14619309761.4,4231185.9,1019560918.0,5384.0,3658679080.1
47,8952077520398504792,worker_5,3.8,1.0,4.0,9279.0,108639.9,15307220596.2,3839056.1,1019530448.0,99186.6,3830862640.4
47,8952077520398504792,worker_7,3.6,1.0,4.0,5196.4,11787.0,14618232208.3,4120148.7,1019567792.0,6629.3,3658854867.2
47,8952077520398504792,worker_8,3.6,1.0,4.0,5000.1,11559.7,14617614011.5,4184373.5,1019538902.0,6403.1,3658755983.7
47,8952077520398504792,worker_9,3.6,1.0,4.0,4919.6,15580.6,14608547482.8,3890441.7,1019558238.0,5563.7,3658767430.5
47,8952077520398504792,group_committer,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
47,8952077520398504792,pp_0,3.6,1.0,1.0,101039.7,159710.1,3561001013.7,3869049.9,1019558708.0,2005.4,3658157533.7
47,8952077520398504792,pp_2,3.6,1.0,1.0,73339.2,164144.0,3487964875.6,3554553.5,1019591340.0,2624.8,3658489261.7
48,8952077520398504792,pp_15,3.6,1.0,1.0,76437.3,108292.5,3645733319.5,4192974.6,1019149538.0,2859.4,3657915795.7
48,8952077520398504792,pp_14,3.6,1.0,0.9,76642.0,141445.1,3413257301.7,3971770.6,1019196405.0,2094.5,3658093523.3
48,8952077520398504792,pp_13,3.6,1.0,0.9,76397.7,124760.5,3413342812.8,4109727.9,1019235738.0,2745.7,3658207492.8
48,8952077520398504792,pp_12,3.6,1.0,1.0,104278.6,97905.7,3557875596.4,3979200.9,1019270332.0,2391.6,3658350235.4
48,8952077520398504792,pp_11,3.6,1.0,0.9,76933.7,128440.1,3413348906.2,3970499.4,1019302946.0,2398.3,3658464828.0
48,8952077520398504792,pp_10,3.6,1.0,0.9,76415.3,224266.0,3412834893.9,4087693.7,1019339219.0,2604.4,3658583182.2
48,8952077520398504792,pp_9,3.6,1.0,0.9,76665.6,152818.9,3414850861.3,4308330.5,1019371308.0,3120.1,3658710280.4
48,8952077520398504792,pp_8,3.6,1.0,0.9,52353.7,104197.6,3415417217.7,4226367.2,1019399059.0,2836.3,3658799698.3
48,8952077520398504792,pp_7,3.6,1.0,0.9,75701.0,239232.8,3343096486.7,4168490.4,1019383039.0,2234.1,3658761796.4
48,8952077520398504792,pp_6,3.6,1.0,0.9,76334.6,234701.7,3414109060.1,3902589.9,1019432620.0,2627.3,3658961774.7
48,8952077520398504792,pp_5,3.6,1.0,0.9,77169.9,119126.6,3414915601.1,4411645.6,1019432427.0,2456.8,3658944571.9
48,8952077520398504792,pp_4,3.6,1.0,0.9,77096.2,116646.2,3415282910.2,4177588.1,1019432965.0,2701.2,3658946732.3
48,8952077520398504792,pp_1,3.6,1.0,0.9,75172.4,112127.3,3345183748.3,4108257.0,1019432888.0,3040.0,3658960776.5
48,8952077520398504792,pp_3,3.6,1.0,0.9,76710.1,119193.0,3414303826.5,4269918.9,1019418375.0,3084.2,3658912840.9
48,8952077520398504792,worker_0,3.6,1.0,4.0,5056.1,14832.6,14608319878.7,3900011.7,1019404574.0,5334.6,3656610060.5
48,8952077520398504792,worker_1,3.6,1.0,4.0,5688.8,14867.1,14664191311.5,3393446.3,1019339928.0,9440.1,3676517297.0
48,8952077520398504792,worker_2,3.7,1.0,4.0,5347.9,11811.1,15111798989.0,3838744.7,1019012377.0,8792.1,3784595007.0
48,8952077520398504792,worker_3,3.6,1.0,4.0,5002.0,13700.7,14609315801.1,4031134.8,1019409086.0,5100.7,3656331239.9
48,8952077520398504792,worker_4,3.6,1.0,3.9,7601.3,32180.6,14410534378.5,6395515.2,1019318667.0,17013.2,3678734944.8
48,8952077520398504792,worker_6,3.6,1.0,4.0,5300.3,12570.4,14554008291.4,4218848.3,1019412454.0,5567.1,3656493572.7
48,8952077520398504792,worker_5,3.7,1.0,4.0,5004.3,11908.3,15147330642.1,4517194.6,1019338657.0,9089.8,3790146724.7
48,8952077520398504792,worker_7,3.6,1.0,4.0,5783.2,14044.0,14585768544.0,3764230.2,1019413840.0,6137.4,3656481651.8
48,8952077520398504792,worker_8,3.6,1.0,4.0,5523.7,11892.1,14605534254.5,3924653.7,1019120427.0,6467.9,3655567718.6
48,8952077520398504792,worker_9,3.6,1.0,4.0,5262.3,15958.5,14607483780.5,3625093.9,1019258446.0,5505.7,3656025445.2
48,8952077520398504792,group_committer,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
48,8952077520398504792,pp_0,3.6,1.0,1.0,97673.9,173790.1,3558524421.5,3914232.9,1019226697.0,2720.7,3658217232.4
48,8952077520398504792,pp_2,3.6,1.0,1.0,72371.4,233251.3,3478073058.6,4093053.5,1019433593.0,2992.1,3658925680.3
49,8952077520398504792,pp_15,3.6,1.0,1.0,76506.1,137074.1,3652232042.7,3041023.9,1020196299.0,2388.8,3661216860.6
49,8952077520398504792,pp_14,3.6,1.0,0.9,76695.6,171660.2,3416784461.7,2982310.1,1020167798.0,1309.7,3661363919.4
49,8952077520398504792,pp_13,3.6,1.0,0.9,76229.3,170600.3,3416257617.1,3750924.8,1020126889.0,7481.9,3661242720.5
49,8952077520398504792,pp_12,3.6,1.0,1.0,100959.1,96068.8,3562839659.6,2960847.9,1020090932.0,1667.7,3661105850.6
49,8952077520398504792,pp_11,3.6,1.0,0.9,76576.4,106670.7,3415758910.6,2968209.2,1020056941.0,1917.3,3660737874.4
49,8952077520398504792,pp_10,3.6,1.0,0.9,76752.7,171966.2,3415541169.5,3150503.1,1020025201.0,1860.4,3660859929.7
49,8952077520398504792,pp_9,3.6,1.0,0.9,76697.2,118988.4,3417127291.2,3279778.5,1019991259.0,2096.4,3660499841.8
49,8952077520398504792,pp_8,3.6,1.0,0.9,52140.7,86202.1,3416195831.8,3262489.7,1019950820.0,1878.7,3660310689.0
49,8952077520398504792,pp_7,3.6,1.0,0.9,75334.5,221485.6,3344279154.1,3326693.9,1019952512.0,1668.3,3660317902.9
49,8952077520398504792,pp_6,3.6,1.0,0.9,76404.3,239169.0,3415390904.0,2909198.4,1019955170.0,1715.6,3660580558.3
49,8952077520398504792,pp_5,3.6,1.0,0.9,76895.1,66880.6,3416340549.5,3383742.2,1019954881.0,1775.3,3660330312.4
49,8952077520398504792,pp_4,3.6,1.0,0.9,76729.8,113988.2,3416842496.8,3050029.2,1019953393.0,1807.9,3660322806.7
49,8952077520398504792,pp_1,3.6,1.0,0.9,75022.5,103819.2,3346243394.1,2954031.1,1019954528.0,1963.1,3660333965.7
49,8952077520398504792,pp_3,3.6,1.0,0.9,76613.7,76233.4,3417551524.2,3305993.5,1019954781.0,1852.3,3660344162.3
49,8952077520398504792,worker_0,3.6,1.0,4.0,4658.4,13412.2,14625279832.2,3250101.0,1019928798.0,5362.8,3660321747.7
49,8952077520398504792,worker_1,3.7,1.0,4.0,5114.2,12145.1,15094679788.1,3263761.7,1019927403.0,7773.5,3786539424.3
49,8952077520398504792,worker_2,3.7,1.0,4.0,4867.8,10143.8,15249178488.8,3399231.1,1019928197.0,6281.5,3817242845.3
49,8952077520398504792,worker_3,3.6,1.0,4.0,4962.7,12089.4,14625924002.0,3143553.1,1019932883.0,4790.1,3660409405.1
49,8952077520398504792,worker_4,3.4,1.0,3.7,9097.5,31826.8,12834056860.3,4493737.3,1019760157.0,9497.1,3510689107.3
49,8952077520398504792,worker_6,3.6,1.0,4.0,5280.8,10117.9,14621367110.7,3371363.6,1019914206.0,5186.1,3660035762.5
49,8952077520398504792,worker_5,3.7,1.0,4.0,4939.9,10871.8,15237068428.1,3369136.6,1019913411.0,8189.9,3819091732.3
49,8952077520398504792,worker_7,3.6,1.0,4.0,4900.2,13114.0,14617472562.8,3306587.7,1019909617.0,5780.9,3659927127.0
49,8952077520398504792,worker_8,3.6,1.0,4.0,4692.1,9847.1,14626836384.7,3316992.3,1019890016.0,5481.4,3660012203.2
49,8952077520398504792,worker_9,3.6,1.0,4.0,4909.8,14237.2,14628069714.9,3172702.6,1019906331.0,5058.4,3660014155.5
49,8952077520398504792,group_committer,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
49,8952077520398504792,pp_0,3.6,1.0,1.0,102561.5,175245.2,3560176397.7,2961843.6,1019870738.0,1750.3,3660283670.0
49,8952077520398504792,pp_2,3.6,1.0,1.0,73208.1,173616.3,3490520523.3,2981956.2,1019931871.0,2291.4,3660248284.4
50,8952077520398504792,pp_15,3.6,1.0,1.0,76318.7,118493.6,3651323264.1,3213694.4,1020848472.0,1844.4,3663815319.4
50,8952077520398504792,pp_14,3.6,1.0,0.9,76590.9,160599.1,3419661582.7,2883363.0,1020853647.0,1214.7,3663834745.2
50,8952077520398504792,pp_13,3.6,1.0,0.9,76071.8,146230.1,3419683421.9,3921776.9,1020854863.0,10544.3,3663855519.3
50,8952077520398504792,pp_12,3.6,1.0,1.0,103303.4,101832.2,3569180087.6,2914000.8,1020852880.0,1415.5,3663835385.3
50,8952077520398504792,pp_11,3.6,1.0,0.9,76397.7,119775.8,3420109097.3,3108189.0,1020851626.0,1672.2,3663830027.4
50,8952077520398504792,pp_10,3.6,1.0,0.9,76558.0,117032.2,3420776148.1,3057959.5,1020853426.0,1458.8,3663826954.1
50,8952077520398504792,pp_9,3.6,1.0,0.9,76700.6,165753.3,3419903509.1,3450283.0,1020852974.0,1811.0,3663832017.3
50,8952077520398504792,pp_8,3.6,1.0,0.9,51901.3,107617.7,3418265787.8,3411042.7,1020848852.0,1863.7,3663817938.0
50,8952077520398504792,pp_7,3.6,1.0,0.9,75333.0,179392.8,3348377016.4,3469684.2,1020815417.0,1645.8,3663694213.2
50,8952077520398504792,pp_6,3.6,1.0,0.9,76340.5,231201.4,3419284596.7,2900607.1,1020851739.0,1427.5,3663820714.8
50,8952077520398504792,pp_5,3.6,1.0,0.9,76701.7,102417.8,3420266219.8,3578214.5,1020852599.0,1620.7,3663838189.4
50,8952077520398504792,pp_4,3.6,1.0,0.9,76538.1,117995.5,3420117061.2,3127523.6,1020853376.0,1479.5,3663842707.1
50,8952077520398504792,pp_1,3.6,1.0,0.9,74934.0,162699.8,3348861152.7,3112166.6,1020853769.0,1825.4,3663835239.7
50,8952077520398504792,pp_3,3.6,1.0,0.9,76457.4,110961.2,3419245029.7,3462067.2,1020841576.0,1726.0,3663804294.8
50,8952077520398504792,worker_0,3.6,1.0,4.0,4850.0,14451.9,14640004619.2,3328175.6,1020822414.0,5356.0,3663813272.0
50,8952077520398504792,worker_1,3.6,1.0,4.0,5251.9,9896.6,14737773558.7,3407954.7,1020794621.0,5611.7,3688875193.5
50,8952077520398504792,worker_2,3.6,1.0,4.0,5035.4,9726.5,14786921502.5,3525741.3,1020665719.0,6119.2,3701469388.0
50,8952077520398504792,worker_3,3.8,1.0,4.0,5390.1,14182.1,15445821521.4,3352391.6,1020498616.0,7073.2,3865722147.9
50,8952077520398504792,worker_4,3.8,1.0,4.0,4963.4,13238.2,15303883461.2,3855295.5,1020701188.0,7238.0,3839598121.8
50,8952077520398504792,worker_6,3.6,1.0,4.0,5302.4,10754.4,14641578056.2,3271257.5,1020819961.0,6136.7,3663800547.4
50,8952077520398504792,worker_5,3.6,1.0,4.0,8156.2,125361.2,14737597292.9,25846953.8,1020793269.0,105410.6,3701701840.6
50,8952077520398504792,worker_7,3.6,1.0,4.0,5351.8,13003.6,14625252141.5,3542957.3,1020832369.0,5562.3,3663659275.3
50,8952077520398504792,worker_8,3.7,1.0,4.0,4672.1,11173.5,15214401170.0,3614950.4,1020736435.0,6756.9,3815141332.7
50,8952077520398504792,worker_9,3.8,1.0,4.0,5326.4,13818.3,15444123027.4,3623682.2,1020693256.0,7810.3,3864892081.5
50,8952077520398504792,group_committer,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
50,8952077520398504792,pp_0,3.6,1.0,1.0,98755.0,166804.6,3567906987.1,2915982.2,1020835094.0,1627.2,3663768781.1
