t,c_hash,r_mib,w_mib,submit_ms,rounds,free_pct,touches,iterate_children_pct,space_usage_gib,key,space_usage_kib,p2_pct,allocate_ops,unswizzled,evicted_mib,consumed_pages,poll_pct,p3_pct,find_parent_pct,async_mb_ws,pc1,p1_pct,pc2,pc3
50,8952077520398504792,0.0,0.0,0.0,122704666,4.8,0,0.0,0.8,0,887412.0,0.0,0,0,0.0,221853,0.0,0.0,0.0,0,0,100.0,0,0
51,8952077520398504792,0.0,0.0,0.0,122726256,4.8,0,0.0,0.8,0,887412.0,0.0,0,0,0.0,221853,0.0,0.0,0.0,0,0,100.0,0,0
52,8952077520398504792,0.0,0.0,0.0,122111864,4.8,0,0.0,0.8,0,887412.0,0.0,0,0,0.0,221853,0.0,0.0,0.0,0,0,100.0,0,0
53,8952077520398504792,0.0,0.0,0.0,122750976,4.8,0,0.0,0.8,0,887412.0,0.0,0,0,0.0,221853,0.0,0.0,0.0,0,0,100.0,0,0
54,8952077520398504792,0.0,0.0,0.0,122704858,4.8,0,0.0,0.8,0,887412.0,0.0,0,0,0.0,221853,0.0,0.0,0.0,0,0,100.0,0,0
55,8952077520398504792,0.0,0.0,0.0,122765121,4.8,0,0.0,0.8,0,887412.0,0.0,0,0,0.0,221853,0.0,0.0,0.0,0,0,100.0,0,0
56,8952077520398504792,0.0,0.0,0.0,122695765,4.8,0,0.0,0.8,0,887412.0,0.0,0,0,0.0,221853,0.0,0.0,0.0,0,0,100.0,0,0
57,8952077520398504792,0.0,0.0,0.0,122226072,4.8,0,0.0,0.8,0,887412.0,0.0,0,0,0.0,221853,0.0,0.0,0.0,0,0,100.0,0,0
58,8952077520398504792,0.0,0.0,0.0,122834338,4.8,0,0.0,0.8,0,887412.0,0.0,0,0,0.0,221853,0.0,0.0,0.0,0,0,100.0,0,0
59,8952077520398504792,0.0,0.0,0.0,122698532,4.8,0,0.0,0.8,0,887412.0,0.0,0,0,0.0,221853,0.0,0.0,0.0,0,0,100.0,0,0
60,8952077520398504792,0.0,0.0,0.0,122390521,4.8,0,0.0,0.8,0,887412.0,0.0,0,0,0.0,221853,0.0,0.0,0.0,0,0,100.0,0,0
61,8952077520398504792,0.0,0.0,0.0,122428181,4.8,0,0.0,0.8,0,887412.0,0.0,0,0,0.0,221853,0.0,0.0,0.0,0,0,100.0,0,0
62,8952077520398504792,0.0,0.0,0.0,122805109,4.8,0,0.0,0.8,0,887412.0,0.0,0,0,0.0,221853,0.0,0.0,0.0,0,0,100.0,0,0
63,8952077520398504792,0.0,0.0,0.0,122771935,4.8,0,0.0,0.8,0,887412.0,0.0,0,0,0.0,221853,0.0,0.0,0.0,0,0,100.0,0,0
64,8952077520398504792,0.0,0.0,0.0,122699110,4.8,0,0.0,0.8,0,887412.0,0.0,0,0,0.0,221853,0.0,0.0,0.0,0,0,100.0,0,0
65,8952077520398504792,0.0,0.0,0.0,122710203,4.8,0,0.0,0.8,0,887412.0,0.0,0,0,0.0,221853,0.0,0.0,0.0,0,0,100.0,0,0
66,8952077520398504792,0.0,0.0,0.0,122671155,4.8,0,0.0,0.8,0,887412.0,0.0,0,0,0.0,221853,0.0,0.0,0.0,0,0,100.0,0,0
67,8952077520398504792,0.0,0.0,0.0,122959207,4.8,0,0.0,0.8,0,887412.0,0.0,0,0,0.0,221853,0.0,0.0,0.0,0,0,100.0,0,0
68,8952077520398504792,0.0,0.0,0.0,122909065,4.8,0,0.0,0.8,0,887412.0,0.0,0,0,0.0,221853,0.0,0.0,0.0,0,0,100.0,0,0
69,8952077520398504792,0.0,0.0,0.0,122780360,4.8,0,0.0,0.8,0,887412.0,0.0,0,0,0.0,221853,0.0,0.0,0.0,0,0,100.0,0,0
70,8952077520398504792,0.0,0.0,0.0,122650284,4.8,0,0.0,0.8,0,887412.0,0.0,0,0,0.0,221853,0.0,0.0,0.0,0,0,100.0,0,0
71,8952077520398504792,0.0,0.0,0.0,122797566,4.8,0,0.0,0.8,0,887412.0,0.0,0,0,0.0,221853,0.0,0.0,0.0,0,0,100.0,0,0
72,8952077520398504792,0.0,0.0,0.0,121982230,4.8,0,0.0,0.8,0,887412.0,0.0,0,0,0.0,221853,0.0,0.0,0.0,0,0,100.0,0,0
73,8952077520398504792,0.0,0.0,0.0,121798141,4.8,0,0.0,0.8,0,887412.0,0.0,0,0,0.0,221853,0.0,0.0,0.0,0,0,100.0,0,0
74,8952077520398504792,0.0,0.0,0.0,122660639,4.8,0,0.0,0.8,0,887412.0,0.0,0,0,0.0,221853,0.0,0.0,0.0,0,0,100.0,0,0
75,8952077520398504792,0.0,0.0,0.0,122667945,4.8,0,0.0,0.8,0,887412.0,0.0,0,0,0.0,221853,0.0,0.0,0.0,0,0,100.0,0,0
76,8952077520398504792,0.0,0.0,0.0,122316378,4.8,0,0.0,0.8,0,887412.0,0.0,0,0,0.0,221853,0.0,0.0,0.0,0,0,100.0,0,0
77,8952077520398504792,0.0,0.0,0.0,122535416,4.8,0,0.0,0.8,0,887412.0,0.0,0,0,0.0,221853,0.0,0.0,0.0,0,0,100.0,0,0
78,8952077520398504792,0.0,0.0,0.0,122593603,4.8,0,0.0,0.8,0,887412.0,0.0,0,0,0.0,221853,0.0,0.0,0.0,0,0,100.0,0,0
0,5320543048234226257,0.0,0.0,0.0,3797394269,8.5,2715,3461948457660211.5,0.8,0,852556.0,0.0,215644,153,0.0,213140,0.0,0.0,8.7,0,2982,100.0,0,0
1,5320543048234226257,0.0,0.2,0.0,27713044,7.8,15588,8197547459379513.0,0.8,0,859648.0,0.0,17929,1337,0.1,214912,0.0,0.0,14.3,0,17109,100.0,0,0
2,5320543048234226257,0.1,0.0,0.0,121194489,7.9,955,98661517848222032.0,0.8,0,858672.0,0.0,6230,118,0.0,214668,0.0,0.0,5.5,0,1042,100.0,0,0
3,5320543048234226257,0.0,0.0,0.0,122200233,7.9,0,0.0,0.8,0,858672.0,0.0,0,0,0.0,214668,0.0,0.0,0.0,0,0,100.0,0,0
4,5320543048234226257,0.0,0.2,0.0,109348353,6.8,7663,7980299669808375.0,0.8,0,868716.0,0.0,12468,871,0.2,217179,0.0,0.0,11.5,0,8313,100.0,0,0
5,5320543048234226257,0.0,0.1,0.0,98910481,6.7,2623,56295102469571288.0,0.8,0,870340.0,0.0,2578,344,0.1,217585,0.0,0.0,9.7,0,2799,100.0,0,0
6,5320543048234226257,0.0,0.0,0.0,121821703,6.7,0,0.0,0.8,0,870340.0,0.0,0,0,0.0,217585,0.0,0.0,0.0,0,0,100.0,0,0
7,5320543048234226257,0.0,0.0,0.0,120448300,6.3,0,0.0,0.8,0,873148.0,0.0,5888,0,0.0,218287,0.0,0.0,0.0,0,0,100.0,0,0
8,5320543048234226257,0.0,0.0,0.0,118048995,6.3,0,0.0,0.8,0,873148.0,0.0,0,0,0.0,218287,0.0,0.0,0.0,0,0,100.0,0,0
9,5320543048234226257,0.0,0.0,0.0,120993791,6.3,0,0.0,0.8,0,873148.0,0.0,0,0,0.0,218287,0.0,0.0,0.0,0,0,100.0,0,0
10,5320543048234226257,0.0,0.0,0.0,121088447,6.3,0,0.0,0.8,0,873148.0,0.0,0,0,0.0,218287,0.0,0.0,0.0,0,0,100.0,0,0
11,5320543048234226257,0.0,0.3,0.0,77773847,5.4,10976,19924922999127620.0,0.8,0,881984.0,0.0,13808,1674,0.2,220496,0.0,0.0,13.3,0,11692,100.0,0,0
12,5320543048234226257,0.0,0.0,0.0,139372117,4.9,965,87900490901073280.0,0.8,0,886948.0,0.0,1981,190,0.0,221737,0.0,0.0,5.4,0,1037,100.0,0,0
13,5320543048234226257,0.0,0.0,0.0,122462865,4.9,0,0.0,0.8,0,886948.0,0.0,0,0,0.0,221737,0.0,0.0,0.0,0,0,100.0,0,0
14,5320543048234226257,0.0,0.1,0.0,110898730,5.3,972,99742898536381696.0,0.8,0,883392.0,0.0,5065,163,0.1,220848,0.0,0.0,6.7,0,1044,100.0,0,0
15,5320543048234226257,0.0,0.0,0.0,122420353,5.3,0,0.0,0.8,0,883392.0,0.0,0,0,0.0,220848,0.0,0.0,0.0,0,0,100.0,0,0
16,5320543048234226257,0.0,0.0,0.0,145808855,5.3,0,0.0,0.8,0,883392.0,0.0,0,0,0.0,220848,0.0,0.0,0.0,0,0,100.0,0,0
17,5320543048234226257,0.0,0.0,0.0,122522973,5.3,0,0.0,0.8,0,883392.0,0.0,0,0,0.0,220848,0.0,0.0,0.0,0,0,100.0,0,0
18,5320543048234226257,0.0,0.0,0.0,122275796,5.3,0,0.0,0.8,0,883392.0,0.0,0,0,0.0,220848,0.0,0.0,0.0,0,0,100.0,0,0
19,5320543048234226257,0.1,0.5,0.0,84205245,4.0,12266,16240778740147524.0,0.9,0,895160.0,0.0,15315,2312,0.4,223790,0.0,0.0,13.5,0,12949,100.0,0,0
20,5320543048234226257,0.0,0.1,0.0,105852551,4.1,866,113713472969891248.0,0.9,0,894544.0,0.0,493,171,0.1,223636,0.0,0.0,5.6,0,916,100.0,0,0
21,5320543048234226257,0.0,0.0,0.0,121945428,4.1,0,0.0,0.9,0,894544.0,0.0,0,0,0.0,223636,0.0,0.0,0.0,0,0,100.0,0,0
22,5320543048234226257,0.1,0.0,0.0,122079645,4.1,0,0.0,0.9,0,894404.0,0.0,5183,0,0.0,223601,0.0,0.0,0.0,0,0,100.0,0,0
23,5320543048234226257,0.0,0.0,0.0,121905384,4.1,0,0.0,0.9,0,894404.0,0.0,0,0,0.0,223601,0.0,0.0,0.0,0,0,100.0,0,0
24,5320543048234226257,0.0,0.0,0.0,162433355,4.1,0,0.0,0.9,0,894404.0,0.0,0,0,0.0,223601,0.0,0.0,0.0,0,0,100.0,0,0
25,5320543048234226257,0.0,0.0,0.0,132966545,4.1,0,0.0,0.9,0,894404.0,0.0,0,0,0.0,223601,0.0,0.0,0.0,0,0,100.0,0,0
26,5320543048234226257,0.1,0.3,0.0,35169545,2.5,8009,6353384529278040.0,0.9,0,909408.0,0.0,12609,1629,0.3,227352,0.0,0.0,16.4,0,8331,100.0,0,0
27,5320543048234226257,0.1,0.5,0.0,35141114,3.0,5981,14851451976781162.0,0.9,0,905220.0,0.0,3222,1441,0.5,226305,0.0,0.0,16.4,0,6245,100.0,0,0
28,5320543048234226257,0.0,0.0,0.0,130169205,3.0,0,0.0,0.9,0,905220.0,0.0,0,0,0.0,226305,0.0,0.0,0.0,0,0,100.0,0,0
29,5320543048234226257,0.1,0.1,0.0,106162972,3.5,1994,55069293331349152.0,0.9,0,900684.0,0.0,5534,515,0.1,225171,0.0,0.0,7.7,0,2089,100.0,0,0
30,5320543048234226257,0.0,0.1,0.0,97700533,3.5,0,0.0,0.9,0,900684.0,0.0,0,0,0.1,225171,0.0,0.0,0.0,0,0,100.0,0,0
31,5320543048234226257,0.0,0.0,0.0,121992611,3.4,0,0.0,0.9,0,902116.0,0.0,358,0,0.0,225529,0.0,0.0,0.0,0,0,100.0,0,0
32,5320543048234226257,0.0,0.0,0.0,122201528,3.4,0,0.0,0.9,0,902116.0,0.0,0,0,0.0,225529,0.0,0.0,0.0,0,0,100.0,0,0
33,5320543048234226257,0.0,0.0,0.0,129680670,3.4,0,0.0,0.9,0,902116.0,0.0,0,0,0.0,225529,0.0,0.0,0.0,0,0,100.0,0,0
34,5320543048234226257,0.0,0.0,0.0,122161408,3.4,0,0.0,0.9,0,902116.0,0.0,0,0,0.0,225529,0.0,0.0,0.0,0,0,100.0,0,0
35,5320543048234226257,0.0,0.0,0.0,122232546,3.4,0,0.0,0.9,0,902116.0,0.0,0,0,0.0,225529,0.0,0.0,0.0,0,0,100.0,0,0
36,5320543048234226257,0.0,0.0,0.0,122314133,3.4,0,0.0,0.9,0,902116.0,0.0,0,0,0.0,225529,0.0,0.0,0.0,0,0,100.0,0,0
37,5320543048234226257,0.0,0.0,0.0,122271318,3.4,0,0.0,0.9,0,902116.0,0.0,0,0,0.0,225529,0.0,0.0,0.0,0,0,100.0,0,0
38,5320543048234226257,0.0,0.0,0.0,121503633,3.4,0,0.0,0.9,0,902116.0,0.0,0,0,0.0,225529,0.0,0.0,0.0,0,0,100.0,0,0
39,5320543048234226257,0.0,0.0,0.0,121507611,3.4,0,0.0,0.9,0,902116.0,0.0,0,0,0.0,225529,0.0,0.0,0.0,0,0,100.0,0,0
40,5320543048234226257,0.0,0.0,0.0,122173731,3.4,0,0.0,0.9,0,902116.0,0.0,0,0,0.0,225529,0.0,0.0,0.0,0,0,100.0,0,0
41,5320543048234226257,0.0,0.0,0.0,122591118,3.4,0,0.0,0.9,0,902116.0,0.0,0,0,0.0,225529,0.0,0.0,0.0,0,0,100.0,0,0
42,5320543048234226257,0.0,0.0,0.0,122163266,3.4,0,0.0,0.9,0,902116.0,0.0,0,0,0.0,225529,0.0,0.0,0.0,0,0,100.0,0,0
43,5320543048234226257,0.0,0.0,0.0,121140924,3.4,0,0.0,0.9,0,902116.0,0.0,0,0,0.0,225529,0.0,0.0,0.0,0,0,100.0,0,0
44,5320543048234226257,0.0,0.0,0.0,121872321,3.4,0,0.0,0.9,0,902116.0,0.0,0,0,0.0,225529,0.0,0.0,0.0,0,0,100.0,0,0
45,5320543048234226257,0.0,0.0,0.0,121201265,3.4,0,0.0,0.9,0,902116.0,0.0,0,0,0.0,225529,0.0,0.0,0.0,0,0,100.0,0,0
46,5320543048234226257,0.0,0.0,0.0,117746032,3.4,0,0.0,0.9,0,902116.0,0.0,0,0,0.0,225529,0.0,0.0,0.0,0,0,100.0,0,0
47,5320543048234226257,0.0,0.0,0.0,122162398,3.4,0,0.0,0.9,0,902116.0,0.0,0,0,0.0,225529,0.0,0.0,0.0,0,0,100.0,0,0
48,5320543048234226257,0.0,0.0,0.0,121796439,3.4,0,0.0,0.9,0,902116.0,0.0,0,0,0.0,225529,0.0,0.0,0.0,0,0,100.0,0,0
49,5320543048234226257,0.0,0.0,0.0,122169722,3.4,0,0.0,0.9,0,902116.0,0.0,0,0,0.0,225529,0.0,0.0,0.0,0,0,100.0,0,0
50,5320543048234226257,0.0,0.0,0.0,143565620,3.4,0,0.0,0.9,0,902116.0,0.0,0,0,0.0,225529,0.0,0.0,0.0,0,0,100.0,0,0
51,5320543048234226257,0.0,0.0,0.0,126976588,3.4,0,0.0,0.9,0,902116.0,0.0,0,0,0.0,225529,0.0,0.0,0.0,0,0,100.0,0,0
52,5320543048234226257,0.0,0.0,0.0,121928531,3.4,0,0.0,0.9,0,902116.0,0.0,0,0,0.0,225529,0.0,0.0,0.0,0,0,100.0,0,0
53,5320543048234226257,0.0,0.0,0.0,122272179,3.4,0,0.0,0.9,0,902116.0,0.0,0,0,0.0,225529,0.0,0.0,0.0,0,0,100.0,0,0
54,5320543048234226257,0.0,0.0,0.0,122089198,3.4,0,0.0,0.9,0,902116.0,0.0,0,0,0.0,225529,0.0,0.0,0.0,0,0,100.0,0,0
55,5320543048234226257,0.0,0.0,0.0,122240364,3.4,0,0.0,0.9,0,902116.0,0.0,0,0,0.0,225529,0.0,0.0,0.0,0,0,100.0,0,0
56,5320543048234226257,0.0,0.0,0.0,122197868,3.4,0,0.0,0.9,0,902116.0,0.0,0,0,0.0,225529,0.0,0.0,0.0,0,0,100.0,0,0
57,5320543048234226257,0.0,0.0,0.0,122299270,3.4,0,0.0,0.9,0,902116.0,0.0,0,0,0.0,225529,0.0,0.0,0.0,0,0,100.0,0,0
58,5320543048234226257,0.0,0.0,0.0,122240822,3.4,0,0.0,0.9,0,902116.0,0.0,0,0,0.0,225529,0.0,0.0,0.0,0,0,100.0,0,0
59,5320543048234226257,0.0,0.0,0.0,121876568,3.4,0,0.0,0.9,0,902116.0,0.0,0,0,0.0,225529,0.0,0.0,0.0,0,0,100.0,0,0
60,5320543048234226257,0.0,0.0,0.0,122337207,3.4,0,0.0,0.9,0,902116.0,0.0,0,0,0.0,225529,0.0,0.0,0.0,0,0,100.0,0,0
61,5320543048234226257,0.0,0.0,0.0,120918168,3.4,0,0.0,0.9,0,902116.0,0.0,0,0,0.0,225529,0.0,0.0,0.0,0,0,100.0,0,0
62,5320543048234226257,0.0,0.0,0.0,121998780,3.4,0,0.0,0.9,0,902116.0,0.0,0,0,0.0,225529,0.0,0.0,0.0,0,0,100.0,0,0
63,5320543048234226257,0.0,0.0,0.0,122073295,3.4,0,0.0,0.9,0,902116.0,0.0,0,0,0.0,225529,0.0,0.0,0.0,0,0,100.0,0,0
64,5320543048234226257,0.0,0.0,0.0,121396780,3.4,0,0.0,0.9,0,902116.0,0.0,0,0,0.0,225529,0.0,0.0,0.0,0,0,100.0,0,0
0,9078797609150481646,0.0,0.0,0.0,3538182436,8.7,3014,2951862414501430.5,0.8,0,851380.0,0.0,215646,143,0.0,212845,0.0,0.0,14.9,0,3314,100.0,0,0
1,9078797609150481646,0.0,0.0,0.0,120873113,8.5,6550,10845931239676642.0,0.8,0,852916.0,0.0,10732,441,0.0,213229,0.0,0.0,13.7,0,7137,100.0,0,0
2,9078797609150481646,0.0,0.0,0.0,122350445,7.8,0,0.0,0.8,0,859056.0,0.0,1535,0,0.0,214764,0.0,0.0,0.0,0,0,100.0,0,0
3,9078797609150481646,0.0,0.0,0.0,107087598,7.4,4389,23836026415124876.0,0.8,0,863220.0,0.0,5907,380,0.0,215805,0.0,0.0,11.3,0,4737,100.0,0,0
4,9078797609150481646,0.0,0.0,0.0,137144509,6.9,0,0.0,0.8,0,867336.0,0.0,4385,0,0.0,216834,0.0,0.0,0.0,0,0,100.0,0,0
5,9078797609150481646,0.0,0.0,0.0,119068601,6.7,4337,24933310431931040.0,0.8,0,870104.0,0.0,5731,406,0.0,217526,0.0,0.0,12.5,0,4670,100.0,0,0
6,9078797609150481646,0.0,0.0,0.0,131335647,6.7,0,0.0,0.8,0,870104.0,0.0,0,0,0.0,217526,0.0,0.0,0.0,0,0,100.0,0,0
7,9078797609150481646,0.0,0.0,0.0,121038751,7.0,2893,38739478463075856.0,0.8,0,866772.0,0.0,4629,319,0.0,216693,0.0,0.0,11.2,0,3116,100.0,0,0
8,9078797609150481646,0.0,0.0,0.0,122267602,7.0,0,0.0,0.8,0,866772.0,0.0,0,0,0.0,216693,0.0,0.0,0.0,0,0,100.0,0,0
9,9078797609150481646,0.0,0.0,0.0,121465857,7.0,0,0.0,0.8,0,866772.0,0.0,0,0,0.0,216693,0.0,0.0,0.0,0,0,100.0,0,0
10,9078797609150481646,0.0,0.0,0.0,120486430,6.1,1846,57165553162585920.0,0.8,0,875800.0,0.0,5131,191,0.0,218950,0.0,0.0,8.6,0,1956,100.0,0,0
11,9078797609150481646,0.0,0.0,0.0,121834888,6.3,984,108365658419966224.0,0.8,0,873448.0,0.0,242,121,0.0,218362,0.0,0.0,8.6,0,1043,100.0,0,0
12,9078797609150481646,0.0,0.0,0.0,133366096,6.3,0,0.0,0.8,0,873448.0,0.0,0,0,0.0,218362,0.0,0.0,0.0,0,0,100.0,0,0
13,9078797609150481646,0.0,0.0,0.0,120144348,6.1,1876,63523809980938264.0,0.8,0,875344.0,0.0,5232,210,0.0,218836,0.0,0.0,10.2,0,2012,100.0,0,0
14,9078797609150481646,0.0,0.0,0.0,127193850,6.1,0,0.0,0.8,0,875344.0,0.0,0,0,0.0,218836,0.0,0.0,0.0,0,0,100.0,0,0
15,9078797609150481646,0.0,0.0,0.0,122192483,6.1,0,0.0,0.8,0,875344.0,0.0,0,0,0.0,218836,0.0,0.0,0.0,0,0,100.0,0,0
16,9078797609150481646,0.0,0.1,0.0,115761378,5.7,3276,37484897075141144.0,0.8,0,878840.0,0.0,4912,387,0.1,219710,0.0,0.0,12.2,0,3495,100.0,0,0
17,9078797609150481646,0.0,0.0,0.0,121633057,5.7,0,0.0,0.8,0,878840.0,0.0,0,0,0.0,219710,0.0,0.0,0.0,0,0,100.0,0,0
18,9078797609150481646,0.0,0.1,0.0,119525850,5.9,3637,30433009577605048.0,0.8,0,877768.0,0.0,5516,497,0.1,219442,0.0,0.0,12.4,0,3890,100.0,0,0
19,9078797609150481646,0.0,0.0,0.0,122212873,5.8,0,0.0,0.8,0,878364.0,0.0,149,0,0.0,219591,0.0,0.0,0.0,0,0,100.0,0,0
20,9078797609150481646,0.0,0.1,0.0,120663789,5.9,1937,58873216568650032.0,0.8,0,877636.0,0.0,3007,257,0.1,219409,0.0,0.0,11.1,0,2076,100.0,0,0
21,9078797609150481646,0.0,0.1,0.0,121268587,5.9,1779,67006357765987504.0,0.8,0,877060.0,0.0,1289,260,0.1,219265,0.0,0.0,10.1,0,1893,100.0,0,0
22,9078797609150481646,0.0,0.0,0.0,122004214,5.9,0,0.0,0.8,0,877060.0,0.0,0,0,0.0,219265,0.0,0.0,0.0,0,0,100.0,0,0
23,9078797609150481646,0.0,0.0,0.0,113491129,5.6,1879,59037479615549848.0,0.8,0,880048.0,0.0,4567,282,0.0,220012,0.0,0.0,10.9,0,2015,100.0,0,0
24,9078797609150481646,0.0,0.1,0.0,119652824,5.4,980,104093532227466208.0,0.8,0,881824.0,0.0,1229,157,0.1,220456,0.0,0.0,9.0,0,1042,100.0,0,0
25,9078797609150481646,0.0,0.1,0.0,112588532,5.1,1892,60619021579755560.0,0.8,0,885272.0,0.0,4190,301,0.1,221318,0.0,0.0,11.0,0,2018,100.0,0,0
26,9078797609150481646,0.0,0.0,0.0,122139537,5.1,0,0.0,0.8,0,885272.0,0.0,0,0,0.0,221318,0.0,0.0,0.0,0,0,100.0,0,0
27,9078797609150481646,0.0,0.0,0.0,122145291,5.1,0,0.0,0.8,0,885272.0,0.0,0,0,0.0,221318,0.0,0.0,0.0,0,0,100.0,0,0
28,9078797609150481646,0.0,0.2,0.0,102974378,5.0,4294,24346417685491572.0,0.8,0,886464.0,0.0,6226,660,0.2,221616,0.0,0.0,13.0,0,4556,100.0,0,0
29,9078797609150481646,0.0,0.0,0.0,121994977,5.0,0,0.0,0.8,0,886464.0,0.0,0,0,0.0,221616,0.0,0.0,0.0,0,0,100.0,0,0
30,9078797609150481646,0.0,0.1,0.0,146911632,4.6,1891,58493887061663400.0,0.8,0,890016.0,0.0,3948,338,0.1,222504,0.0,0.0,10.4,0,2012,100.0,0,0
31,9078797609150481646,0.0,0.0,0.0,122430778,4.6,0,0.0,0.8,0,890016.0,0.0,0,0,0.0,222504,0.0,0.0,0.0,0,0,100.0,0,0
32,9078797609150481646,0.0,0.1,0.0,91471582,4.5,3960,32193696102501380.0,0.8,0,890420.0,0.0,6191,676,0.1,222605,0.0,0.0,12.6,0,4221,100.0,0,0
33,9078797609150481646,0.0,0.0,0.0,135957382,4.6,0,0.0,0.8,0,890420.0,0.0,0,0,0.0,222605,0.0,0.0,0.0,0,0,100.0,0,0
34,9078797609150481646,0.0,0.1,0.0,111500171,4.2,1967,56201059334718368.0,0.9,0,894012.0,0.0,3911,374,0.1,223503,0.0,0.0,10.3,0,2074,100.0,0,0
35,9078797609150481646,0.0,0.0,0.0,122187770,4.2,0,0.0,0.9,0,894012.0,0.0,0,0,0.0,223503,0.0,0.0,0.0,0,0,100.0,0,0
36,9078797609150481646,0.0,0.1,0.0,116391011,4.2,1351,87380207080738752.0,0.9,0,893468.0,0.0,3442,272,0.1,223367,0.0,0.0,9.5,0,1436,100.0,0,0
37,9078797609150481646,0.0,0.1,0.0,97008185,4.1,3082,41112601939752920.0,0.9,0,894636.0,0.0,2624,617,0.1,223659,0.0,0.0,12.1,0,3256,100.0,0,0
38,9078797609150481646,0.0,0.1,0.0,113255556,4.1,2316,40662190764280976.0,0.9,0,894964.0,0.0,3225,478,0.1,223741,0.0,0.0,8.8,0,2467,100.0,0,0
39,9078797609150481646,0.0,0.1,0.0,118092961,4.1,977,45850838557013496.0,0.9,0,894824.0,0.0,701,205,0.1,223706,0.0,0.0,4.2,0,1036,100.0,0,0
40,9078797609150481646,0.0,0.0,0.0,121965975,4.1,0,0.0,0.9,0,894824.0,0.0,0,0,0.0,223706,0.0,0.0,0.0,0,0,100.0,0,0
41,9078797609150481646,0.0,0.0,0.0,122198802,4.4,0,0.0,0.9,0,892548.0,0.0,1276,0,0.0,223138,0.0,0.0,0.0,0,0,100.0,0,0
42,9078797609150481646,0.0,0.1,0.0,118043554,3.5,2948,32914579031222376.0,0.9,0,900312.0,0.0,5183,638,0.1,225078,0.0,0.0,11.7,0,3105,100.0,0,0
43,9078797609150481646,0.0,0.0,0.0,126406701,3.5,0,0.0,0.9,0,900312.0,0.0,0,0,0.0,225078,0.0,0.0,0.0,0,0,100.0,0,0
44,9078797609150481646,0.1,0.1,0.0,117686818,3.4,1972,52861574245386288.0,0.9,0,901332.0,0.0,3546,425,0.1,225333,0.0,0.0,10.1,0,2083,100.0,0,0
45,9078797609150481646,0.0,0.0,0.0,122053444,3.4,0,0.0,0.9,0,901332.0,0.0,0,0,0.0,225333,0.0,0.0,0.0,0,0,100.0,0,0
46,9078797609150481646,0.0,0.0,0.0,122164361,3.4,0,0.0,0.9,0,901332.0,0.0,0,0,0.0,225333,0.0,0.0,0.0,0,0,100.0,0,0
47,9078797609150481646,0.0,0.1,0.0,111402708,3.3,1971,60104017008785272.0,0.9,0,902848.0,0.0,3766,448,0.1,225712,0.0,0.0,12.6,0,2082,100.0,0,0
48,9078797609150481646,0.1,0.3,0.0,65352780,3.3,2466,55443863118254000.0,0.9,0,902624.0,0.0,2761,602,0.3,225656,0.0,0.0,12.8,0,2601,100.0,0,0
49,9078797609150481646,0.0,0.0,0.0,124774974,3.3,0,0.0,0.9,0,902852.0,0.0,57,0,0.0,225713,0.0,0.0,0.0,0,0,100.0,0,0
50,9078797609150481646,0.0,0.2,0.0,73306113,3.2,2816,52324348470508960.0,0.9,0,904448.0,0.0,3392,651,0.2,226112,0.0,0.0,13.4,0,2993,100.0,0,0
51,9078797609150481646,0.0,0.0,0.0,121771386,3.2,0,0.0,0.9,0,904448.0,0.0,0,0,0.0,226112,0.0,0.0,0.0,0,0,100.0,0,0
52,9078797609150481646,0.0,0.0,0.0,136024928,3.2,0,0.0,0.9,0,904448.0,0.0,0,0,0.0,226112,0.0,0.0,0.0,0,0,100.0,0,0
53,9078797609150481646,0.0,0.1,0.0,66716874,3.3,1594,83204992082640112.0,0.9,0,902996.0,0.0,2589,393,0.1,225749,0.0,0.0,11.2,0,1690,100.0,0,0
54,9078797609150481646,0.1,0.6,0.0,56738379,3.3,5099,17821141144002638.0,0.9,0,903876.0,0.0,4335,1290,0.6,225969,0.0,0.0,15.1,0,5408,100.0,0,0
55,9078797609150481646,0.0,0.0,0.0,118887077,3.1,0,0.0,0.9,0,905768.0,0.0,3045,0,0.0,226442,0.0,0.0,0.0,0,0,100.0,0,0
56,9078797609150481646,0.0,0.0,0.0,123883120,3.1,0,0.0,0.9,0,905768.0,0.0,0,0,0.0,226442,0.0,0.0,0.0,0,0,100.0,0,0
57,9078797609150481646,0.0,0.0,0.0,122109315,3.1,0,0.0,0.9,0,905768.0,0.0,0,0,0.0,226442,0.0,0.0,0.0,0,0,100.0,0,0
58,9078797609150481646,0.1,0.3,0.0,101627133,2.8,2326,48208826637589760.0,0.9,0,908304.0,0.0,3798,594,0.2,227076,0.0,0.0,10.7,0,2477,100.0,0,0
59,9078797609150481646,0.0,0.1,0.0,40189806,2.9,1226,103143736706036400.0,0.9,0,907568.0,0.0,1064,340,0.1,226892,0.0,0.0,10.9,0,1297,100.0,0,0
60,9078797609150481646,0.1,0.5,0.0,107036493,2.8,4598,22324493959422368.0,0.9,0,908932.0,0.0,5191,1254,0.4,227233,0.0,0.0,13.1,0,4837,100.0,0,0
61,9078797609150481646,0.0,0.0,0.0,122221882,2.8,0,0.0,0.9,0,908932.0,0.0,0,0,0.0,227233,0.0,0.0,0.0,0,0,100.0,0,0
